crystal_id,Zeolite,SMILES,InchiKey,Ligand formula,Loading,Binding (SiO2),Binding (OSDA),Directivity (SiO2),Competition (SiO2),Competition (OSDA),Templating,SCScore,Volume (Angstrom3),Axis 1 (Angstrom),Axis 2 (Angstrom),In literature?,Germanosilicate composition?,Zeolite composition?,Zeotype composition?
139181439,LEV,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,2,-0.2145627768121193,-5.793194973927221,20.04222963017137,15.064061708862033,197.17614201203625,25.13023092628758,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138989705,PWO,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.15224408341433704,-3.044881668286741,19.523052960803774,15.126380402259814,199.92445531767675,24.84840093312463,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138933208,ESV,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,2,-0.4227120987412805,-10.145090369790733,14.517108119997149,14.85591238693287,192.82424661617281,24.013212473760706,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139020484,SSY,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.484214211002822,-13.557997908079017,11.071559808978842,14.794410274671328,189.41133907788443,23.68118306102359,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138958519,PWW,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-1.1274019461387776,-45.09607784555111,15.193969732896875,14.151222539535372,157.87325914041236,23.609360878241468,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139036271,SOF,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.4675492913683301,-18.7019716547332,16.007435694199046,14.81107519430582,184.26736533123025,23.601520553528037,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139010935,RTE,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-1.558320587339865,-37.39969409615676,15.302927046224756,13.720303898334286,165.5696428898067,23.52658937290856,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138990797,AWW,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,2,-2.2650609728318654,-27.180731673982386,14.523768079227901,13.013563512842286,175.78860531198106,23.339227777374678,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139000783,MTF,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.048964894377524236,-2.1544553526110666,8.446293763027741,15.229659591296626,200.8148816333524,23.287281240155483,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138966516,SFE,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-1.0438757350071552,-14.614260290100171,11.617577723516483,14.234748750666995,188.35507669586326,23.13320106397815,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139140993,JST,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,3,-4.16591136636617,-66.65458186185872,21.49897426491312,11.11271311930798,136.31475512410478,23.062686738780158,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139029742,CFI,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.5887860214912026,-18.841152687718484,10.621347949372767,14.689838464182944,184.12818429824497,22.85235534073935,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139000204,ETR,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-2.4648885345399933,-118.31464965791969,16.20008009701071,12.813735951134158,84.65468732804376,22.786724345910937,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138969216,MRE,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-0.5483390755650074,-26.32027562712036,6.176687982790457,14.730285410109145,176.64906135884308,22.214655528854948,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139277871,KFI,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,6,-4.465571168785879,-71.44913870057407,11.889408675483086,10.81305331688827,131.52019828538937,22.0317213232355,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138893241,CGS,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-3.0581424894921763,-97.8605596637496,13.885090093886786,12.220481996181974,105.10877732221384,21.98960265011197,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138819773,AEL,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,2,-1.7383578569609903,-69.53431427843962,7.185163286420782,13.540266628713159,133.43502270752384,21.936906350576898,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139030522,VFI,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-3.19323119161006,-114.95632289796214,11.511435276622384,12.08539329406409,88.01301408800131,21.87545709528064,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139048479,UOS,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-1.9284776571596112,-46.28346377183068,11.58401021794188,13.350146828514541,156.68587321413278,21.852528786947666,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139090460,STW,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,3,-4.410408513647004,-88.20817027294011,14.643453675231006,10.868215972027146,114.76116671302336,21.660409424706955,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139208638,ITR,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,6,-4.249365025134823,-79.32148046918338,7.133759953897622,11.029259460539329,123.64785651678007,21.541088951334014,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139025754,OFF,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-4.43564196988538,-79.84155545793683,13.033856331275963,10.84298251578877,123.1277815280266,21.43537885959868,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138985960,SZR,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,2,-3.2655043751041704,-58.77907875187507,6.398630253609447,12.01312011056998,144.1902582340884,21.435069217826086,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139140663,IWR,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,3,-6.755202177554934,-126.0971073143588,12.382438893375607,8.523422308119216,76.87222967160466,21.17776249103084,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
139138158,ITH,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,3,-4.726992226697484,-88.23718823168636,6.286244586516252,10.551632258976667,114.73214875427708,21.113983892069825,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
138568245,MAZ,C1CCC[N+]2(CC1)CCCCC2,HRRGWUPDHSNXDY-UHFFFAOYNA-N,C11H22N+,1,-3.4382984800028504,-123.7787452801026,7.3765056064940895,11.840326005671301,79.19059170586084,21.03338128678215,1.3230111440610617,189.21600000000004,8.137003874601813,5.028336352411398,0.0,False,False,False
