crystal_id,Zeolite,SMILES,InchiKey,Ligand formula,Loading,Binding (SiO2),Binding (OSDA),Directivity (SiO2),Competition (SiO2),Competition (OSDA),Templating,SCScore,Volume (Angstrom3),Axis 1 (Angstrom),Axis 2 (Angstrom),In literature?,Germanosilicate composition?,Zeolite composition?,Zeotype composition?
139141052,JST,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,4,-1.4905794531391665,-17.886953437669998,24.17430617814012,13.469804969084947,154.8897681840498,25.324020311071237,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
137324980,FAU,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,7,-0.9816687652079154,-26.925771845702826,10.037254159550237,13.978715657016195,145.850949776017,24.087175403954028,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,1.0,False,True,False
137315066,MWW,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,6,-2.7924708691028024,-33.50965042923363,12.134738524541676,12.167913553121311,139.26707119248618,23.692910662192364,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,1.0,False,True,False
139155449,SVV,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,3,-0.5203886751507367,-9.713921936147086,13.734648875642836,14.439995747073375,163.06279968557277,23.608896411849784,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139054870,SOS,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-0.006888729934870022,-0.16532951843688054,14.577994796651227,14.953495692289245,172.6113921032829,23.361101605027017,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138567607,FER,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-0.3221725458436198,-34.79463495111094,15.248837476424232,14.638211876380494,137.98208667060888,22.99712092354937,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138353803,MAZ,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,3,-3.2245178417493867,-38.69421410099264,7.590286244747553,11.735866580474724,134.0825075207272,22.54525457481977,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138408447,AEL,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-1.3125319398837894,-52.501277595351574,7.610989203497982,13.647852482340324,120.27544402636823,22.51903723854545,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139012341,VFI,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-2.5949294197481514,-93.41745911093344,12.10973704848429,12.365455002475965,79.35926251078637,22.50634522019345,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138933639,JSW,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-0.9486272833610376,-45.534109601329796,14.345945662194163,14.011757138863075,127.24261202039,22.41640709030445,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139050721,PWW,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,2,-3.245608875160767,-64.91217750321533,13.075762803874884,11.714775547063349,107.86454411850448,22.346108480370802,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138950161,GON,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-0.8553616824887508,-27.37157383964002,9.615945540233696,14.105022739735364,145.40514778207978,21.829013345460105,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138884277,STW,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,4,-4.91175866147501,-73.67637992212516,14.142103527402995,10.048625760749104,99.10034169959471,21.68847983840251,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
137357153,PHI,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-1.041276433519931,-33.32084587263779,14.682166655404306,13.91910798870418,139.45587574908205,21.643564345037426,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,1.0,False,True,False
137498883,STI,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,7,-6.2388508787578765,-64.171037610081,10.469878784422589,8.721533543466236,108.6056840116388,21.59797619539113,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,1.0,True,True,False
139141151,SIV,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-0.3303825913681058,-21.144485847558773,15.87840474759349,14.630001830856006,151.63223577416105,21.59766952781357,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139639560,TON,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,4,-3.4406697942505247,-61.93205629650946,7.236705901623332,11.519714627973588,110.84466532521036,21.50390276687079,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139072827,SOF,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,2,-3.4018099661066072,-68.03619932213215,13.073175019460766,11.558574456117508,104.74052229958771,21.48823021719228,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139398595,SWY,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,6,-6.758320502559197,-81.09984603071037,9.490314188068961,8.202063919664916,91.67687559100945,21.369136869348413,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139395403,SBE,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,6,-4.891955006171775,-104.3617067983312,6.4876050084273675,10.068429416052338,68.41501482338862,21.31387277425158,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138811004,IWR,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,4,-7.289877898622524,-102.05829058071535,11.84776317230802,7.670506523601589,70.7184310410045,21.25701708149863,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138354746,LOS,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,2,-2.844481426026721,-34.133777112320665,9.74616515778913,12.115902996197393,138.64294450939914,21.254671941129786,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138934028,SSY,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-3.245188285331232,-90.86527198927449,8.310585734650433,11.715196136892883,81.91144963244533,21.185284650990226,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
138236838,AFN,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,2,-3.934783827484444,-62.956541239751104,8.634431056050957,11.025600594739668,109.82018038196873,21.18208913500147,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139225704,BOG,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,4,-5.5362702365471685,-132.87048567713208,12.504245792560505,9.424114185676943,39.906235944587735,21.05347768106663,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
139067661,SFE,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYNA-N,C8H20N+,1,-4.201149977510386,-58.81609968514541,8.460303481013252,10.759234444713726,113.9606219365744,21.0072577764593,1.0241055570179505,161.18400000000003,6.7608672473875355,6.759478726984877,0.0,False,False,False
