x,4.006,4.019,4.032,4.045,4.058,4.071,4.084,4.097,4.11,4.123,4.136,4.149,4.162,4.175,4.188,4.201,4.214,4.227,4.24,4.253,4.266,4.279,4.292,4.305,4.318,4.331,4.344,4.357,4.37,4.383,4.396,4.409,4.422,4.435,4.448,4.461,4.474,4.487,4.5,4.513,4.526,4.539,4.552,4.565,4.578,4.591,4.604,4.617,4.63,4.643,4.656,4.669,4.682,4.695,4.708,4.721,4.734,4.747,4.76,4.773,4.786,4.799,4.812,4.825,4.838,4.851,4.864,4.877,4.89,4.903,4.916,4.929,4.942,4.955,4.968,4.981,4.994,5.007,5.02,5.033,5.046,5.059,5.072,5.085,5.098,5.111,5.124,5.137,5.15,5.163,5.176,5.189,5.202,5.215,5.228,5.241,5.254,5.267,5.28,5.293,5.306,5.319,5.332,5.345,5.358,5.371,5.384,5.397,5.41,5.423,5.436,5.449,5.462,5.475,5.488,5.501,5.514,5.527,5.54,5.553,5.566,5.579,5.592,5.605,5.618,5.631,5.644,5.657,5.67,5.683,5.696,5.709,5.722,5.735,5.748,5.761,5.774,5.787,5.8,5.813,5.826,5.839,5.852,5.865,5.878,5.891,5.904,5.917,5.93,5.943,5.956,5.969,5.982,5.995,6.008,6.021,6.034,6.047,6.06,6.073,6.086,6.099,6.112,6.125,6.138,6.151,6.164,6.177,6.19,6.203,6.216,6.229,6.242,6.255,6.268,6.281,6.294,6.307,6.32,6.333,6.346,6.359,6.372,6.385,6.398,6.411,6.424,6.437,6.45,6.463,6.476,6.489,6.502,6.515,6.528,6.541,6.554,6.567,6.58,6.593,6.606,6.619,6.632,6.645,6.658,6.671,6.684,6.697,6.71,6.723,6.736,6.749,6.762,6.775,6.788,6.801,6.814,6.827,6.84,6.853,6.866,6.879,6.892,6.905,6.918,6.931,6.944,6.957,6.97,6.983,6.996,7.009,7.022,7.035,7.048,7.061,7.074,7.087,7.1,7.113,7.126,7.139,7.152,7.165,7.178,7.191,7.204,7.217,7.23,7.243,7.256,7.269,7.282,7.295,7.308,7.321,7.334,7.347,7.36,7.373,7.386,7.399,7.412,7.425,7.438,7.451,7.464,7.477,7.49,7.503,7.516,7.529,7.542,7.555,7.568,7.581,7.594,7.607,7.62,7.633,7.646,7.659,7.672,7.685,7.698,7.711,7.724,7.737,7.75,7.763,7.776,7.789,7.802,7.815,7.828,7.841,7.854,7.867,7.88,7.893,7.906,7.919,7.932,7.945,7.958,7.971,7.984,7.997,8.01,8.023,8.036,8.049,8.062,8.075,8.088,8.101,8.114,8.127,8.14,8.153,8.166,8.179,8.192,8.205,8.218,8.231,8.244,8.257,8.27,8.283,8.296,8.309,8.322,8.335,8.348,8.361,8.374,8.387,8.4,8.413,8.426,8.439,8.452,8.465,8.478,8.491,8.504,8.517,8.53,8.543,8.556,8.569,8.582,8.595,8.608,8.621,8.634,8.647,8.66,8.673,8.686,8.699,8.712,8.725,8.738,8.751,8.764,8.777,8.79,8.803,8.816,8.829,8.842,8.855,8.868,8.881,8.894,8.907,8.92,8.933,8.946,8.959,8.972,8.985,8.998,9.011,9.024,9.037,9.05,9.063,9.076,9.089,9.102,9.115,9.128,9.141,9.154,9.167,9.18,9.193,9.206,9.219,9.232,9.245,9.258,9.271,9.284,9.297,9.31,9.323,9.336,9.349,9.362,9.375,9.388,9.401,9.414,9.427,9.44,9.453,9.466,9.479,9.492,9.505,9.518,9.531,9.544,9.557,9.57,9.583,9.596,9.609,9.622,9.635,9.648,9.661,9.674,9.687,9.7,9.713,9.726,9.739,9.752,9.765,9.778,9.791,9.804,9.817,9.83,9.843,9.856,9.869,9.882,9.895,9.908,9.921,9.934,9.947,9.96,9.973,9.986,9.999,10.012,10.025,10.038,10.051,10.064,10.077,10.09,10.103,10.116,10.129,10.142,10.155,10.168,10.181,10.194,10.207,10.22,10.233,10.246,10.259,10.272,10.285,10.298,10.311,10.324,10.337,10.35,10.363,10.376,10.389,10.402,10.415,10.428,10.441,10.454,10.467,10.48,10.493,10.506,10.519,10.532,10.545,10.558,10.571,10.584,10.597,10.61,10.623,10.636,10.649,10.662,10.675,10.688,10.701,10.714,10.727,10.74,10.753,10.766,10.779,10.792,10.805,10.818,10.831,10.844,10.857,10.87,10.883,10.896,10.909,10.922,10.935,10.948,10.961,10.974,10.987,11,11.013,11.026,11.039,11.052,11.065,11.078,11.091,11.104,11.117,11.13,11.143,11.156,11.169,11.182,11.195,11.208,11.221,11.234,11.247,11.26,11.273,11.286,11.299,11.312,11.325,11.338,11.351,11.364,11.377,11.39,11.403,11.416,11.429,11.442,11.455,11.468,11.481,11.494,11.507,11.52,11.533,11.546,11.559,11.572,11.585,11.598,11.611,11.624,11.637,11.65,11.663,11.676,11.689,11.702,11.715,11.728,11.741,11.754,11.767,11.78,11.793,11.806,11.819,11.832,11.845,11.858,11.871,11.884,11.897,11.91,11.923,11.936,11.949,11.962,11.975,11.988,12.001,12.014,12.027,12.04,12.053,12.066,12.079,12.092,12.105,12.118,12.131,12.144,12.157,12.17,12.183,12.196,12.209,12.222,12.235,12.248,12.261,12.274,12.287,12.3,12.313,12.326,12.339,12.352,12.365,12.378,12.391,12.404,12.417,12.43,12.443,12.456,12.469,12.482,12.495,12.508,12.521,12.534,12.547,12.56,12.573,12.586,12.599,12.612,12.625,12.638,12.651,12.664,12.677,12.69,12.703,12.716,12.729,12.742,12.755,12.768,12.781,12.794,12.807,12.82,12.833,12.846,12.859,12.872,12.885,12.898,12.911,12.924,12.937,12.95,12.963,12.976,12.989,13.002,13.015,13.028,13.041,13.054,13.067,13.08,13.093,13.106,13.119,13.132,13.145,13.158,13.171,13.184,13.197,13.21,13.223,13.236,13.249,13.262,13.275,13.288,13.301,13.314,13.327,13.34,13.353,13.366,13.379,13.392,13.405,13.418,13.431,13.444,13.457,13.47,13.483,13.496,13.509,13.522,13.535,13.548,13.561,13.574,13.587,13.6,13.613,13.626,13.639,13.652,13.665,13.678,13.691,13.704,13.717,13.73,13.743,13.756,13.769,13.782,13.795,13.808,13.821,13.834,13.847,13.86,13.873,13.886,13.899,13.912,13.925,13.938,13.951,13.964,13.977,13.99,14.003,14.016,14.029,14.042,14.055,14.068,14.081,14.094,14.107,14.12,14.133,14.146,14.159,14.172,14.185,14.198,14.211,14.224,14.237,14.25,14.263,14.276,14.289,14.302,14.315,14.328,14.341,14.354,14.367,14.38,14.393,14.406,14.419,14.432,14.445,14.458,14.471,14.484,14.497,14.51,14.523,14.536,14.549,14.562,14.575,14.588,14.601,14.614,14.627,14.64,14.653,14.666,14.679,14.692,14.705,14.718,14.731,14.744,14.757,14.77,14.783,14.796,14.809,14.822,14.835,14.848,14.861,14.874,14.887,14.9,14.913,14.926,14.939,14.952,14.965,14.978,14.991,15.004,15.017,15.03,15.043,15.056,15.069,15.082,15.095,15.108,15.121,15.134,15.147,15.16,15.173,15.186,15.199,15.212,15.225,15.238,15.251,15.264,15.277,15.29,15.303,15.316,15.329,15.342,15.355,15.368,15.381,15.394,15.407,15.42,15.433,15.446,15.459,15.472,15.485,15.498,15.511,15.524,15.537,15.55,15.563,15.576,15.589,15.602,15.615,15.628,15.641,15.654,15.667,15.68,15.693,15.706,15.719,15.732,15.745,15.758,15.771,15.784,15.797,15.81,15.823,15.836,15.849,15.862,15.875,15.888,15.901,15.914,15.927,15.94,15.953,15.966,15.979,15.992,16.005,16.018,16.031,16.044,16.057,16.07,16.083,16.096,16.109,16.122,16.135,16.148,16.161,16.174,16.187,16.2,16.213,16.226,16.239,16.252,16.265,16.278,16.291,16.304,16.317,16.33,16.343,16.356,16.369,16.382,16.395,16.408,16.421,16.434,16.447,16.46,16.473,16.486,16.499,16.512,16.525,16.538,16.551,16.564,16.577,16.59,16.603,16.616,16.629,16.642,16.655,16.668,16.681,16.694,16.707,16.72,16.733,16.746,16.759,16.772,16.785,16.798,16.811,16.824,16.837,16.85,16.863,16.876,16.889,16.902,16.915,16.928,16.941,16.954,16.967,16.98,16.993,17.006,17.019,17.032,17.045,17.058,17.071,17.084,17.097,17.11,17.123,17.136,17.149,17.162,17.175,17.188,17.201,17.214,17.227,17.24,17.253,17.266,17.279,17.292,17.305,17.318,17.331,17.344,17.357,17.37,17.383,17.396,17.409,17.422,17.435,17.448,17.461,17.474,17.487,17.5,17.513,17.526,17.539,17.552,17.565,17.578,17.591,17.604,17.617,17.63,17.643,17.656,17.669,17.682,17.695,17.708,17.721,17.734,17.747,17.76,17.773,17.786,17.799,17.812,17.825,17.838,17.851,17.864,17.877,17.89,17.903,17.916,17.929,17.942,17.955,17.968,17.981,17.994,18.007,18.02,18.033,18.046,18.059,18.072,18.085,18.098,18.111,18.124,18.137,18.15,18.163,18.176,18.189,18.202,18.215,18.228,18.241,18.254,18.267,18.28,18.293,18.306,18.319,18.332,18.345,18.358,18.371,18.384,18.397,18.41,18.423,18.436,18.449,18.462,18.475,18.488,18.501,18.514,18.527,18.54,18.553,18.566,18.579,18.592,18.605,18.618,18.631,18.644,18.657,18.67,18.683,18.696,18.709,18.722,18.735,18.748,18.761,18.774,18.787,18.8,18.813,18.826,18.839,18.852,18.865,18.878,18.891,18.904,18.917,18.93,18.943,18.956,18.969,18.982,18.995,19.008,19.021,19.034,19.047,19.06,19.073,19.086,19.099,19.112,19.125,19.138,19.151,19.164,19.177,19.19,19.203,19.216,19.229,19.242,19.255,19.268,19.281,19.294,19.307,19.32,19.333,19.346,19.359,19.372,19.385,19.398,19.411,19.424,19.437,19.45,19.463,19.476,19.489,19.502,19.515,19.528,19.541,19.554,19.567,19.58,19.593,19.606,19.619,19.632,19.645,19.658,19.671,19.684,19.697,19.71,19.723,19.736,19.749,19.762,19.775,19.788,19.801,19.814,19.827,19.84,19.853,19.866,19.879,19.892,19.905,19.918,19.931,19.944,19.957,19.97,19.983,19.996,20.009,20.022,20.035,20.048,20.061,20.074,20.087,20.1,20.113,20.126,20.139,20.152,20.165,20.178,20.191,20.204,20.217,20.23,20.243,20.256,20.269,20.282,20.295,20.308,20.321,20.334,20.347,20.36,20.373,20.386,20.399,20.412,20.425,20.438,20.451,20.464,20.477,20.49,20.503,20.516,20.529,20.542,20.555,20.568,20.581,20.594,20.607,20.62,20.633,20.646,20.659,20.672,20.685,20.698,20.711,20.724,20.737,20.75,20.763,20.776,20.789,20.802,20.815,20.828,20.841,20.854,20.867,20.88,20.893,20.906,20.919,20.932,20.945,20.958,20.971,20.984,20.997,21.01,21.023,21.036,21.049,21.062,21.075,21.088,21.101,21.114,21.127,21.14,21.153,21.166,21.179,21.192,21.205,21.218,21.231,21.244,21.257,21.27,21.283,21.296,21.309,21.322,21.335,21.348,21.361,21.374,21.387,21.4,21.413,21.426,21.439,21.452,21.465,21.478,21.491,21.504,21.517,21.53,21.543,21.556,21.569,21.582,21.595,21.608,21.621,21.634,21.647,21.66,21.673,21.686,21.699,21.712,21.725,21.738,21.751,21.764,21.777,21.79,21.803,21.816,21.829,21.842,21.855,21.868,21.881,21.894,21.907,21.92,21.933,21.946,21.959,21.972,21.985,21.998,22.011,22.024,22.037,22.05,22.063,22.076,22.089,22.102,22.115,22.128,22.141,22.154,22.167,22.18,22.193,22.206,22.219,22.232,22.245,22.258,22.271,22.284,22.297,22.31,22.323,22.336,22.349,22.362,22.375,22.388,22.401,22.414,22.427,22.44,22.453,22.466,22.479,22.492,22.505,22.518,22.531,22.544,22.557,22.57,22.583,22.596,22.609,22.622,22.635,22.648,22.661,22.674,22.687,22.7,22.713,22.726,22.739,22.752,22.765,22.778,22.791,22.804,22.817,22.83,22.843,22.856,22.869,22.882,22.895,22.908,22.921,22.934,22.947,22.96,22.973,22.986,22.999,23.012,23.025,23.038,23.051,23.064,23.077,23.09,23.103,23.116,23.129,23.142,23.155,23.168,23.181,23.194,23.207,23.22,23.233,23.246,23.259,23.272,23.285,23.298,23.311,23.324,23.337,23.35,23.363,23.376,23.389,23.402,23.415,23.428,23.441,23.454,23.467,23.48,23.493,23.506,23.519,23.532,23.545,23.558,23.571,23.584,23.597,23.61,23.623,23.636,23.649,23.662,23.675,23.688,23.701,23.714,23.727,23.74,23.753,23.766,23.779,23.792,23.805,23.818,23.831,23.844,23.857,23.87,23.883,23.896,23.909,23.922,23.935,23.948,23.961,23.974,23.987,24,24.013,24.026,24.039,24.052,24.065,24.078,24.091,24.104,24.117,24.13,24.143,24.156,24.169,24.182,24.195,24.208,24.221,24.234,24.247,24.26,24.273,24.286,24.299,24.312,24.325,24.338,24.351,24.364,24.377,24.39,24.403,24.416,24.429,24.442,24.455,24.468,24.481,24.494,24.507,24.52,24.533,24.546,24.559,24.572,24.585,24.598,24.611,24.624,24.637,24.65,24.663,24.676,24.689,24.702,24.715,24.728,24.741,24.754,24.767,24.78,24.793,24.806,24.819,24.832,24.845,24.858,24.871,24.884,24.897,24.91,24.923,24.936,24.949,24.962,24.975,24.988,25.001,25.014,25.027,25.04,25.053,25.066,25.079,25.092,25.105,25.118,25.131,25.144,25.157,25.17,25.183,25.196,25.209,25.222,25.235,25.248,25.261,25.274,25.287,25.3,25.313,25.326,25.339,25.352,25.365,25.378,25.391,25.404,25.417,25.43,25.443,25.456,25.469,25.482,25.495,25.508,25.521,25.534,25.547,25.56,25.573,25.586,25.599,25.612,25.625,25.638,25.651,25.664,25.677,25.69,25.703,25.716,25.729,25.742,25.755,25.768,25.781,25.794,25.807,25.82,25.833,25.846,25.859,25.872,25.885,25.898,25.911,25.924,25.937,25.95,25.963,25.976,25.989,26.002,26.015,26.028,26.041,26.054,26.067,26.08,26.093,26.106,26.119,26.132,26.145,26.158,26.171,26.184,26.197,26.21,26.223,26.236,26.249,26.262,26.275,26.288,26.301,26.314,26.327,26.34,26.353,26.366,26.379,26.392,26.405,26.418,26.431,26.444,26.457,26.47,26.483,26.496,26.509,26.522,26.535,26.548,26.561,26.574,26.587,26.6,26.613,26.626,26.639,26.652,26.665,26.678,26.691,26.704,26.717,26.73,26.743,26.756,26.769,26.782,26.795,26.808,26.821,26.834,26.847,26.86,26.873,26.886,26.899,26.912,26.925,26.938,26.951,26.964,26.977,26.99,27.003,27.016,27.029,27.042,27.055,27.068,27.081,27.094,27.107,27.12,27.133,27.146,27.159,27.172,27.185,27.198,27.211,27.224,27.237,27.25,27.263,27.276,27.289,27.302,27.315,27.328,27.341,27.354,27.367,27.38,27.393,27.406,27.419,27.432,27.445,27.458,27.471,27.484,27.497,27.51,27.523,27.536,27.549,27.562,27.575,27.588,27.601,27.614,27.627,27.64,27.653,27.666,27.679,27.692,27.705,27.718,27.731,27.744,27.757,27.77,27.783,27.796,27.809,27.822,27.835,27.848,27.861,27.874,27.887,27.9,27.913,27.926,27.939,27.952,27.965,27.978,27.991,28.004,28.017,28.03,28.043,28.056,28.069,28.082,28.095,28.108,28.121,28.134,28.147,28.16,28.173,28.186,28.199,28.212,28.225,28.238,28.251,28.264,28.277,28.29,28.303,28.316,28.329,28.342,28.355,28.368,28.381,28.394,28.407,28.42,28.433,28.446,28.459,28.472,28.485,28.498,28.511,28.524,28.537,28.55,28.563,28.576,28.589,28.602,28.615,28.628,28.641,28.654,28.667,28.68,28.693,28.706,28.719,28.732,28.745,28.758,28.771,28.784,28.797,28.81,28.823,28.836,28.849,28.862,28.875,28.888,28.901,28.914,28.927,28.94,28.953,28.966,28.979,28.992,29.005,29.018,29.031,29.044,29.057,29.07,29.083,29.096,29.109,29.122,29.135,29.148,29.161,29.174,29.187,29.2,29.213,29.226,29.239,29.252,29.265,29.278,29.291,29.304,29.317,29.33,29.343,29.356,29.369,29.382,29.395,29.408,29.421,29.434,29.447,29.46,29.473,29.486,29.499,29.512,29.525,29.538,29.551,29.564,29.577,29.59,29.603,29.616,29.629,29.642,29.655,29.668,29.681,29.694,29.707,29.72,29.733,29.746,29.759,29.772,29.785,29.798,29.811,29.824,29.837,29.85,29.863,29.876,29.889,29.902,29.915,29.928,29.941,29.954,29.967,29.98,29.993,30.006,30.019,30.032,30.045,30.058,30.071,30.084,30.097,30.11,30.123,30.136,30.149,30.162,30.175,30.188,30.201,30.214,30.227,30.24,30.253,30.266,30.279,30.292,30.305,30.318,30.331,30.344,30.357,30.37,30.383,30.396,30.409,30.422,30.435,30.448,30.461,30.474,30.487,30.5,30.513,30.526,30.539,30.552,30.565,30.578,30.591,30.604,30.617,30.63,30.643,30.656,30.669,30.682,30.695,30.708,30.721,30.734,30.747,30.76,30.773,30.786,30.799,30.812,30.825,30.838,30.851,30.864,30.877,30.89,30.903,30.916,30.929,30.942,30.955,30.968,30.981,30.994,31.007,31.02,31.033,31.046,31.059,31.072,31.085,31.098,31.111,31.124,31.137,31.15,31.163,31.176,31.189,31.202,31.215,31.228,31.241,31.254,31.267,31.28,31.293,31.306,31.319,31.332,31.345,31.358,31.371,31.384,31.397,31.41,31.423,31.436,31.449,31.462,31.475,31.488,31.501,31.514,31.527,31.54,31.553,31.566,31.579,31.592,31.605,31.618,31.631,31.644,31.657,31.67,31.683,31.696,31.709,31.722,31.735,31.748,31.761,31.774,31.787,31.8,31.813,31.826,31.839,31.852,31.865,31.878,31.891,31.904,31.917,31.93,31.943,31.956,31.969,31.982,31.995,32.008,32.021,32.034,32.047,32.06,32.073,32.086,32.099,32.112,32.125,32.138,32.151,32.164,32.177,32.19,32.203,32.216,32.229,32.242,32.255,32.268,32.281,32.294,32.307,32.32,32.333,32.346,32.359,32.372,32.385,32.398,32.411,32.424,32.437,32.45,32.463,32.476,32.489,32.502,32.515,32.528,32.541,32.554,32.567,32.58,32.593,32.606,32.619,32.632,32.645,32.658,32.671,32.684,32.697,32.71,32.723,32.736,32.749,32.762,32.775,32.788,32.801,32.814,32.827,32.84,32.853,32.866,32.879,32.892,32.905,32.918,32.931,32.944,32.957,32.97,32.983,32.996,33.009,33.022,33.035,33.048,33.061,33.074,33.087,33.1,33.113,33.126,33.139,33.152,33.165,33.178,33.191,33.204,33.217,33.23,33.243,33.256,33.269,33.282,33.295,33.308,33.321,33.334,33.347,33.36,33.373,33.386,33.399,33.412,33.425,33.438,33.451,33.464,33.477,33.49,33.503,33.516,33.529,33.542,33.555,33.568,33.581,33.594,33.607,33.62,33.633,33.646,33.659,33.672,33.685,33.698,33.711,33.724,33.737,33.75,33.763,33.776,33.789,33.802,33.815,33.828,33.841,33.854,33.867,33.88,33.893,33.906,33.919,33.932,33.945,33.958,33.971,33.984,33.997,34.01,34.023,34.036,34.049,34.062,34.075,34.088,34.101,34.114,34.127,34.14,34.153,34.166,34.179,34.192,34.205,34.218,34.231,34.244,34.257,34.27,34.283,34.296,34.309,34.322,34.335,34.348,34.361,34.374,34.387,34.4,34.413,34.426,34.439,34.452,34.465,34.478,34.491,34.504,34.517,34.53,34.543,34.556,34.569,34.582,34.595,34.608,34.621,34.634,34.647,34.66,34.673,34.686,34.699,34.712,34.725,34.738,34.751,34.764,34.777,34.79,34.803,34.816,34.829,34.842,34.855,34.868,34.881,34.894,34.907,34.92,34.933,34.946,34.959,34.972,34.985
