crystal_id,Zeolite,SMILES,Templating,SCScore,Volume (Angstrom3),In literature?
139051424,IFR,C[N+]1(C)C[C@]23CCCC[C@@]2(C1)[C@H]1C=C[C@@H]3C1,19.99987589403857,2.5220974780114185,229.95200000000008,0.0
139015044,IFR,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,19.999367332254838,2.405591529363144,166.81600000000003,0.0
138937829,IFR,C[N+]1(C)CCCCC[C@@H]2CCCC[C@H]21,19.99183077342984,1.7510192839775875,222.41600000000003,0.0
139034202,IFR,C1CC[N+]2(CC1)CCC[C@@H]1CCCC[C@H]12,19.9636664439973,1.9164014146822657,228.03200000000007,0.0
138997667,IFR,CC1CC[N+]2(CCC[C@H]3CCCC[C@H]32)CC1,19.945869048182185,2.6739757817031,245.15200000000007,0.0
139024600,IFR,CC[N+]1(CC)CCC[C@H]2CCCC[C@H]2C1,19.93192259415033,2.0799114266877208,239.65600000000006,0.0
139057488,IFR,C[N+]1(C)C[C@H]2CCC[C@@H]1[C@H]1CC[C@@H]2C1,19.922546266413136,2.6051863870830765,210.87200000000004,0.0
138947850,IFR,C[C@H]1CC[N+](C)(C)[C@H]2C[C@@H]1C2(C)C,19.918470547022114,2.5726658580174515,207.65600000000006,0.0
139057421,IFR,CC[N+]1(CC)CCC[C@H]2CCCC[C@@H]21,19.90742656209991,2.419686950202416,222.24000000000007,0.0
138998610,IFR,C[C@H]1[C@H](C)[C@]2(C)CC[C@H]1[N+](C)(C)CC2,19.880307461735818,2.873537517295282,222.3760000000001,0.0
141457660,IFR,C[C@@H]1CCC[N@@+]12CCCC(C)(C)C2,19.869402292189108,2.328968627324354,206.62400000000005,0.0
138960430,IFR,C[C@H]1[C@@H]2CC[C@@](C)(CC[N+]2(C)C)[C@@H]1C,19.851439580305364,2.6842815097854813,222.72000000000008,0.0
150263389,IFR,CC[N+]1(CC)C[C@H](C)CC[C@H]1C,19.845034508889,2.1142045811397217,200.48000000000005,0.0
138993636,IFR,CC[N+]1(CC)C[C@H](C)CC[C@@H]1C,19.83262020228334,2.4304414087473485,200.20000000000005,0.0
150127373,IFR,CC[C@H]1CCCC[N@+]1(C)CC,19.82313730731053,2.324932781490845,183.80800000000005,0.0
139026223,IFR,CC1(C)C[C@@H]2C[C@](C)(C1)C[N+]21CCCCC1,19.817994799490236,2.517955421809924,245.65600000000006,0.0
139004220,IFR,CC[N@+]1(C)CC[C@@H](C)[C@@H]2C[C@H]1C2(C)C,19.806793859638915,2.700276839581768,224.20800000000008,0.0
138951879,IFR,CC[N+]1(CC)CCC[C@H](C)C1,19.80392744864259,2.5094010787224508,183.43200000000004,0.0
139013736,IFR,C[C@H]1C[C@H]2C[N+](C)(C)C[C@]1(C)CC2(C)C,19.802694244285515,2.8325664643697666,239.136,0.0
138749835,IFR,C[C@@H]1C[C@@H](C)C[N+]2(CCC[C@H]2C)C1,19.79773783966584,2.3644689881932504,206.77600000000004,0.0
138983212,IFR,C[C@H]1C[C@@H](C)C[N+]2(CCC[C@@H]2C)C1,19.76891472912936,2.8140659999530686,206.66400000000004,0.0
138892675,IFR,CC[N+]1(CC)CCCC[C@H]2CCCC[C@@H]21,19.755309191128426,2.6476002264991267,239.23200000000008,0.0
138951484,IFR,CC[N+]1(CC)[C@@H](C)CCC[C@@H]1C,19.7548995066724,2.7611457035602736,200.31200000000004,0.0
140196664,IFR,CN(C)[P+](C)(N(C)C)N(C)C,19.751002875682424,1.5028317075393702,189.94400000000005,0.0
139017473,IFR,CC[N@+]1(C)CCCC[C@H]1C,19.735469109089735,2.2511899231356445,167.00800000000004,0.0
138996371,IFR,C[C@H]1[C@@H](C)[C@H]2CC[C@]1(C)CC[N+]2(C)C,19.733586532418357,3.1022429373941804,222.48000000000005,0.0
138976594,IFR,CC1(C)C[C@H]2C[C@@](C)(C1)C[N+]21CCCC1,19.724588391962406,2.7248668151518807,229.5600000000001,0.0
139043562,IFR,CC[N+]1(CC)CCC2CC[C@H]1C(C)[C@H]2C,19.703807624102406,3.081403675821495,239.46400000000008,0.0
138569239,IFR,C[C@H]1CCC[N+]12[C@H](C)CCC[C@H]2C,19.698517210972614,2.953349533226357,206.68800000000005,0.0
144990999,IFR,CC[N+]1(CC)CC[C@@H]2CC[C@H]1[C@@H](C)[C@@H]2C,19.692256295246608,2.8324585780565106,239.61600000000007,0.0
139054028,IFR,C[C@H]1C[C@H](C)C[N+]2(CCCCC2)C1,19.669587939315605,2.600658166816137,206.0240000000001,0.0
150359205,IFR,CC[C@@H]1CCCC[N@+]1(C)CC,19.64654657691364,2.0731709707714723,183.97600000000008,0.0
139041082,IFR,C[C@H]1CCC[C@H](C)[N+]12CCC[C@@H]2C,19.643470369755022,2.044631666568048,206.20800000000008,0.0
138978223,IFR,C[C@H]1[C@@H](C)[C@]2(C)CC[C@H]1[N+](C)(C)CC2,19.63860512782251,3.034243000873993,222.16800000000006,0.0
139053734,IFR,C[N+](C)(C)[C@@H]1C[C@@H]2C[C@H]1[C@H]1CCC[C@H]21,19.63183448343165,2.746234160789756,213.40000000000006,0.0
139070933,IFR,CC[N@@+]1(C)CC[C@H](C)[C@@H]2C[C@H]1C2(C)C,19.62550637464657,2.623368219408005,224.50400000000005,0.0
139040745,IFR,CCCC[N+](C)(C)C1CCCCCC1,19.62332462163087,1.6082955374049817,234.22400000000005,0.0
138753245,IFR,CC1(C)C=CC(C)(C)C[N+](C)(C)C1,19.62136940893613,2.040807524292137,211.49600000000004,0.0
