ppm,Intensity
97.794992,9205.444
97.78888,-24914.047
97.782768,39550.995
97.776656,15058.899
97.770545,49717.499
97.764433,86840.729
97.758321,123963.959
97.752209,82219.604
97.746097,40475.22
97.739985,-1269.165
97.733874,-43013.55
97.727762,-14516.464
97.72165,13980.621
97.715538,-59803.711
97.709426,-74437.363
97.703314,-84757.919
97.697202,-95078.491
97.691091,-72126.785
97.684979,-49175.079
97.678867,-35042.068
97.672755,-20909.042
97.666643,-40048.309
97.660531,-59187.561
97.65442,-35812.256
97.648308,-71587.646
97.642196,-48212.341
97.636084,-24837.021
97.629972,17022.888
97.62386,-267.914
97.617749,19410.477
97.611637,39088.867
97.605525,-31807.251
97.599413,-43552.673
97.593301,-33116.577
97.587189,36470.215
97.581077,-4426.956
97.574966,-45324.112
97.568854,-29535.187
97.562742,-13746.262
97.55663,-33078.079
97.550518,6740.829
97.544406,42862.793
97.538295,19834.076
97.532183,72592.194
97.526071,66199.615
97.519959,40090.118
97.513847,13980.621
97.507735,-18290.39
97.501624,-50561.417
97.495512,-82832.443
97.4894,-55952.759
97.483288,-73744.186
97.477176,-32384.903
97.471064,31155.884
97.464953,-3887.817
97.458841,54107.605
97.452729,52952.301
97.446617,13595.535
97.440505,-25761.261
97.434393,-27224.625
97.428281,30462.738
97.42217,9282.455
97.416058,-11897.812
97.409946,-61421.127
97.403834,-51793.732
97.397722,3429.001
97.39161,-498.978
97.385499,8319.717
97.379387,-42012.299
97.373275,-66465.881
97.367163,-31768.753
97.361051,-30960.052
97.354939,-30151.352
97.348828,-84796.432
97.342716,-40857.01
97.336604,-3079.117
97.330492,-24451.935
97.32438,-32269.379
97.318268,-40086.823
97.312156,-46055.801
97.306045,7125.916
97.299933,23338.44
97.293821,39550.995
97.287709,40128.632
97.281597,-18444.443
97.275485,-77017.502
97.269374,-76439.85
97.263262,-66003.754
97.25715,-55567.657
97.251038,-41434.647
97.244926,-27301.636
97.238814,-15787.277
97.232703,-4272.919
97.226591,7241.455
97.220479,18755.814
97.214367,-33809.753
97.208255,-86375.32
97.202143,-69931.732
97.196031,-53488.144
97.18992,-80059.753
97.183808,-106631.363
97.177696,-103627.609
97.171584,-100623.871
97.165472,-115488.564
97.15936,-130353.256
97.153249,-63885.727
97.147137,2581.787
97.141025,59344.91
97.134913,-2193.39
97.128801,-67428.619
97.122689,-14362.427
97.116578,22067.642
97.110466,-653.015
97.104354,-12282.898
97.098242,-23912.796
97.09213,-47442.139
97.086018,-70971.497
97.079906,-64925.491
97.073795,-58879.486
97.067683,-70085.77
97.061571,-81292.053
97.055459,-43206.085
97.049347,-5120.117
97.043235,-37583.694
97.037124,-70047.272
97.031012,-33501.678
97.0249,3043.9
97.018788,-16480.453
97.012676,-36004.807
97.006564,-55529.16
97.000453,-75053.513
96.994341,-45131.577
96.988229,-15209.625
96.982117,-77710.663
96.976005,-140211.7
96.969893,-69007.507
96.963782,-56954.01
96.95767,-107748.138
96.951558,-40240.86
96.945446,-42975.037
96.939334,-45709.213
96.933222,-11474.197
96.92711,22760.803
96.920999,63773.499
96.914887,104786.194
96.908775,57072.845
96.902663,9359.482
96.896551,-6429.443
96.890439,-22218.369
96.884328,-38007.294
96.878216,-53796.219
96.872104,-84988.983
96.865992,-116181.732
96.85988,-98082.23
96.853768,-79982.742
96.847657,-89610.123
96.841545,-99237.518
96.835433,-59572.662
96.829321,-19907.806
96.823209,6201.691
96.817097,32311.188
96.810985,9128.418
96.804874,-14054.352
96.798762,3775.589
96.79265,21605.515
96.786538,9860.107
96.780426,-1885.315
96.774314,22106.14
96.768203,46097.595
96.762091,8473.755
96.755979,-29150.101
96.749867,-46440.903
96.743755,54569.702
96.737643,59460.419
96.731532,64351.135
96.72542,37818.054
96.719308,11284.958
96.713196,-15248.138
96.707084,-41781.235
96.700972,9552.017
96.69486,60885.284
96.688749,77713.959
96.682637,-23758.759
96.676525,-91343.063
96.670413,-40625.946
96.664301,55686.493
96.658189,33697.54
96.652078,28190.643
96.645966,81834.503
96.639854,-13630.737
96.633742,-109095.97
96.62763,-54219.833
96.621518,656.311
96.615407,-56607.422
96.609295,4430.252
96.603183,-51601.181
96.597071,-48481.903
96.590959,48292.664
96.584847,26765.808
96.578735,-25568.71
96.572624,-18752.518
96.566512,-3310.181
96.5604,12132.172
96.554288,24955.841
96.548176,37779.541
96.542064,21027.878
96.535953,4276.215
96.529841,5392.99
96.523729,6509.766
96.517617,7626.541
96.511505,8743.317
96.505393,4314.728
96.499282,-113.876
96.49317,-34117.828
96.487058,-68121.78
96.480946,-73782.7
96.474834,-79443.604
96.468722,-85104.507
96.46261,-90765.411
96.456499,-53295.593
96.450387,-15825.79
96.444275,-27648.224
96.438163,-39470.657
96.432051,-45747.726
96.425939,-52024.78
96.419828,34121.124
96.413716,1965.637
96.407604,2716.568
96.401492,-55683.197
96.39538,-67255.325
96.389268,-78827.454
96.383157,14962.616
96.377045,-29265.625
96.370933,444.504
96.364821,30154.633
96.358709,23819.824
96.352597,-41665.71
96.346486,-150281.952
96.340374,-81446.106
96.334262,17581.268
96.32815,18024.124
96.322038,-50542.16
96.315926,-20523.956
96.309814,-111579.842
96.303703,-64617.416
96.297591,-16422.684
96.291479,31772.034
96.285367,-44496.17
96.279255,-61613.663
96.273143,-42994.293
96.267032,-24374.908
96.26092,12112.915
96.254808,48600.739
96.248696,92482.391
96.242584,77213.348
96.236472,-1519.485
96.230361,-21101.593
96.224249,-14805.283
96.218137,-67659.668
96.212025,-51062.042
96.205913,-34464.417
96.199801,-107825.157
96.193689,-43167.587
96.187578,75095.306
96.181466,55339.905
96.175354,39281.403
96.169242,82373.627
96.16313,23184.418
96.157018,-36004.807
96.150907,-39740.234
96.144795,15675.049
96.138683,10091.156
96.132571,-54643.433
96.126459,-68853.47
96.120347,15521.011
96.114236,-12860.55
96.108124,-41242.096
96.102012,-69623.657
96.0959,-98005.219
96.089788,-27186.111
96.083676,-54951.508
96.077564,-17404.678
96.071453,-78442.352
96.065341,-106207.756
96.059229,-74822.449
96.053117,-27417.16
96.047005,19988.113
96.040893,-26878.036
96.034782,24840.332
96.02867,24801.819
96.022558,-34387.405
96.016446,-43109.818
96.010334,-51832.23
96.004222,-5100.876
95.998111,-56954.01
95.991999,-99564.85
95.985887,-83024.994
95.979775,-52929.764
95.973663,-22834.534
95.967551,-71914.978
95.961439,-61844.727
95.955328,-22199.112
95.949216,-41704.224
95.943104,26284.424
95.936992,94273.102
95.93088,46424.927
95.924768,-1423.203
95.918657,-15382.919
95.912545,-88493.347
95.906433,-79039.246
95.900321,-69585.144
95.894209,-26858.78
95.888097,15867.599
95.881986,-43687.454
95.875874,-44091.812
95.869762,-84238.037
95.86365,-124384.27
95.857538,-40067.566
95.851426,-54335.358
95.845315,-55047.791
95.839203,-114910.919
95.833091,-151360.229
95.826979,-128658.844
95.820867,-58840.973
95.814755,10976.883
95.808643,52451.691
95.802532,34775.787
95.79642,-55606.171
95.790308,-86837.433
95.784196,-46594.94
95.778084,-6352.432
95.771972,-40664.459
95.765861,-74976.486
95.759749,-83410.08
95.753637,-91843.689
95.747525,-9702.759
95.741413,13287.46
95.735301,62156.097
95.72919,12440.247
95.723078,-50599.93
95.716966,-15055.588
95.710854,-41126.572
95.704742,-67197.556
95.69863,-66157.791
95.692518,-65118.042
95.686407,-125693.596
95.680295,-87684.647
95.674183,37201.904
95.668071,63503.937
95.661959,99664.429
95.655847,76674.225
95.649736,-14709
95.643624,-46941.513
95.637512,-80406.342
95.6314,-54720.459
95.625288,-14285.4
95.619176,26149.658
95.613065,20989.365
95.606953,15829.086
95.600841,24840.332
95.594729,33851.563
95.588617,13287.46
95.582505,-7276.657
95.576393,-13053.101
95.570282,-18829.529
95.56417,-24605.972
95.558058,-30382.401
95.551946,-39239.609
95.545834,-48096.802
95.539722,12055.145
95.533611,72207.092
95.527499,26380.707
95.521387,-19445.679
95.515275,-15979.828
95.509163,-12513.962
95.503051,26688.782
95.49694,65891.541
95.490828,36085.114
95.484716,6278.717
95.478604,38703.766
95.472492,71128.845
95.46638,34544.739
95.460268,-2039.352
95.454157,-13977.325
95.448045,-25915.298
95.441933,11438.995
95.435821,48793.274
95.429709,33851.563
95.423597,18909.851
95.417486,53260.376
95.411374,87610.931
95.405262,44326.172
95.39915,1041.412
95.393038,-84141.769
95.386926,27844.086
95.380815,23993.103
95.374703,20142.151
95.368591,-8354.935
95.362479,-36852.005
95.356367,53568.481
95.350255,25687.531
95.344143,34775.787
95.338032,43864.044
95.33192,11862.595
95.325808,-20138.855
95.319696,-52140.32
95.313584,-84141.769
95.307472,-56376.373
95.301361,-28610.962
95.295249,-67390.106
95.289137,12132.172
95.283025,-4003.342
95.276913,-20138.855
95.270801,-36274.368
95.26469,-52409.882
95.258578,5392.99
95.252466,-55105.545
95.246354,-56453.384
95.240242,-57801.224
95.23413,3390.488
95.228019,-53719.208
95.221907,-44284.363
95.215795,-34849.518
95.209683,-5697.769
95.203571,23453.979
95.197459,-36120.331
95.191347,-95694.641
95.185236,-93499.588
95.179124,-91304.55
95.173012,-59534.149
95.1669,-27763.748
95.160788,-45285.614
95.154676,-62807.465
95.148565,-146873.871
95.142453,-112638.855
95.136341,-83833.694
95.130229,-55028.534
95.124117,-18829.529
95.118005,17369.461
95.111894,-6198.395
95.105782,-29766.251
95.09967,-53334.106
95.093558,-76901.962
95.087446,-6968.582
95.081334,62964.813
95.075222,44172.119
95.069111,25379.456
95.062999,25071.381
95.056887,24763.306
95.050775,24455.231
95.044663,24147.156
95.038551,-3406.448
95.03244,-30960.052
95.026328,-9221.39
95.020216,12517.258
95.014104,23781.311
95.007992,35045.349
95.00188,-2982.849
94.995769,-41011.047
94.989657,-22353.165
94.983545,-3695.267
94.977433,-34329.636
94.971321,-64964.005
94.965209,-80194.534
94.959097,-95425.079
94.952986,-81080.261
94.946874,-66735.443
94.940762,-32288.62
94.93465,2158.188
94.928538,-81696.411
94.922426,31618.011
94.916315,105498.627
94.910203,61077.82
94.904091,46232.391
94.897979,31386.963
94.891867,7453.247
94.885755,-16480.453
94.879644,-40414.154
94.873532,-64347.855
94.86742,-49463.898
94.861308,-34579.941
94.855196,-86240.54
94.849084,-19599.716
94.842972,-16672.989
94.836861,-13746.262
94.830749,271.21
94.824637,14288.696
94.818525,-22834.534
94.812413,-807.053
94.806301,-15748.764
94.80019,-30690.475
94.794078,11670.044
94.787966,-5120.117
94.781854,-71202.545
94.775742,-78134.277
94.76963,-68429.855
94.763519,-58725.449
94.757407,32311.188
94.751295,-14670.502
94.745183,-24374.908
94.739071,-34079.315
94.732959,-52409.882
94.726847,-70740.433
94.720736,-55182.571
94.714624,-39624.695
94.708512,-61036.026
94.7024,-23296.646
94.696288,-12822.037
94.690176,-61498.138
94.684065,-17751.266
94.677953,85146.332
94.671841,54954.803
94.665729,24763.306
94.659617,-5428.207
94.653505,-35619.705
94.647394,4401.367
94.641282,-14728.256
94.63517,-63433.243
94.629058,-52987.518
94.622946,-86904.831
94.616834,-120822.136
94.610723,-125164.093
94.604611,-129506.042
94.598499,-78548.248
94.592387,-86741.165
94.586275,-57964.89
94.580163,-29188.614
94.574051,-33684.601
94.56794,20970.108
94.561828,46049.469
94.555716,71128.845
94.549604,3169.067
94.543492,-5639.999
94.53738,68115.448
94.531269,3852.6
94.525157,-103540.97
94.519045,-72916.229
94.512933,-89119.125
94.506821,-164472.748
94.500709,-166196.045
94.494598,-69334.839
94.488486,-64896.606
94.482374,-60458.374
94.476262,-48010.162
94.47015,-94712.646
94.464038,-45295.242
94.457926,-55028.534
94.451815,-42012.299
94.445703,-28996.063
94.439591,-68968.994
94.433479,-108941.933
94.427367,-47249.603
94.421255,14442.734
94.415144,4661.316
94.409032,-64270.828
94.40292,-74668.411
94.396808,-25915.298
94.390696,74594.696
94.384584,37086.365
94.378473,-75592.636
94.372361,-10819.534
94.366249,-21217.133
94.360137,-90765.411
94.354025,-46479.401
94.347913,-2193.39
94.341801,-33078.079
94.33569,-4812.042
94.329578,83220.825
94.323466,33235.413
94.317354,-17982.315
94.311242,-10049.347
94.30513,-19060.593
94.299019,-28071.823
94.292907,-12436.935
94.286795,3197.937
94.280683,52105.103
94.274571,-37006.058
94.268459,-82986.481
94.262348,48485.199
94.256236,34419.586
94.250124,-38796.753
94.244012,-14660.873
94.2379,9475.006
94.231788,-16297.531
94.225676,17080.643
94.219565,-12388.809
94.213453,-101008.957
94.207341,-118463.425
94.201229,-37333.389
94.195117,14221.313
94.189005,6625.29
94.182894,26756.165
94.176782,-12263.657
94.17067,-51283.478
94.164558,-31152.588
94.158446,-50917.633
94.152334,-11531.967
94.146223,-1721.649
94.140111,8088.654
94.133999,-38170.959
94.127887,-84430.588
94.121775,-6227.28
94.115663,-26608.459
94.109552,-27272.751
94.10344,-27937.042
94.097328,-38459.793
94.091216,-48982.529
94.085104,-41636.826
94.078992,-93441.833
94.07288,-29410.034
94.066769,-24528.946
94.060657,17754.562
94.054545,60038.086
94.048433,49332.428
94.042321,38626.74
94.036209,29153.412
94.030098,19680.038
94.023986,-39085.571
94.017874,-97851.181
94.011762,-42012.299
94.00565,13826.584
93.999538,-20292.892
93.993427,4738.327
93.987315,38395.691
93.981203,-46248.352
93.975091,25610.504
93.968979,38318.665
93.962867,-36081.818
93.956755,-51331.619
93.950644,4892.365
93.944532,61116.333
93.93842,48331.177
93.932308,35545.99
93.926196,22760.803
93.920084,9975.632
93.913973,23068.878
93.907861,36162.14
93.901749,49255.402
93.895637,62348.663
93.889525,50179.626
93.883413,38010.59
93.877302,96083.038
93.87119,35854.065
93.865078,-47153.32
93.858966,-71010.01
93.852854,-27089.828
93.846742,16830.338
93.84063,17619.781
93.834519,18409.225
93.828407,-49810.486
93.822295,-118030.197
93.816183,-56241.577
93.810071,5547.028
93.803959,59941.803
93.797848,114336.578
93.791736,141004.456
93.785624,49370.911
93.779512,-58282.593
93.7734,-106785.4
93.767288,-76882.721
93.761177,-46980.026
93.755065,16194.931
93.748953,79369.873
93.742841,40879.578
93.736729,2389.236
93.730617,-36101.074
93.724505,-74591.4
93.718394,-90284.042
93.712282,-105976.7
93.70617,-92093.994
93.700058,-78211.288
93.693946,-71106.277
93.687834,-64001.266
93.681723,-27320.892
93.675611,9359.482
93.669499,-11551.224
93.663387,-32461.914
93.657275,-31191.101
93.651163,-29920.288
93.645052,45288.91
93.63894,2196.701
93.632828,-76632.401
93.626716,-96310.791
93.620604,-38353.882
93.614492,19603.027
93.60838,-7469.208
93.602269,-34541.443
93.596157,-58532.898
93.590045,-82524.368
93.583933,-65849.716
93.577821,-108325.783
93.571709,-112831.398
93.565598,964.386
93.559486,42054.108
93.553374,-35157.593
93.547262,-56299.347
93.54115,-77441.101
93.535038,-56684.448
93.528927,-35927.78
93.522815,-23181.107
93.516703,-10434.448
93.510591,-66696.93
93.504479,-122959.419
93.498367,-98505.844
93.492256,-74052.261
93.486144,-49598.679
93.480032,-25145.096
93.47392,-72049.759
93.467808,-118954.422
93.461696,-37699.219
93.455584,-74745.438
93.449473,4661.316
93.443361,-34233.368
93.437249,-79289.566
93.431137,-124345.764
93.425025,-109635.109
93.418913,-35773.743
93.412802,49178.375
93.40669,15829.086
93.400578,-45247.101
93.394466,11978.134
93.388354,-38007.294
93.382242,-28842.026
93.376131,-12128.86
93.370019,4584.29
93.363907,-24297.897
93.357795,-53180.069
93.351683,-41396.149
93.345571,-29612.213
93.339459,-67120.544
93.333348,-104628.86
93.327236,-80521.866
93.321124,-56414.871
93.315012,-32307.877
93.3089,-8200.882
93.302788,502.274
93.296677,9205.444
93.290565,-31383.652
93.284453,-71972.748
93.278341,-13823.288
93.272229,44326.172
93.266117,13749.573
93.260006,-16827.026
93.253894,-28919.037
93.247782,-41011.047
93.24167,-23527.695
93.235558,-6044.357
93.229446,-28610.962
93.223334,-51177.567
93.217223,-24451.935
93.211111,2273.712
93.204999,-43090.561
93.198887,-88454.834
93.192775,-32770.004
93.186663,22914.856
93.180552,59267.883
93.17444,-22680.496
93.168328,-50407.379
93.162216,-78134.277
93.156104,53722.504
93.149992,-11589.737
93.143881,-25145.096
93.137769,20450.241
93.131657,-49791.229
93.125545,-60881.989
93.119433,-39932.785
93.113321,-18983.566
93.107209,45096.375
93.101098,-9125.122
93.094986,43864.044
93.088874,-21448.181
93.082762,-79058.502
93.07665,-77518.127
93.070538,-47634.689
93.064427,-17751.266
93.058315,-61806.213
93.052203,-105861.168
93.046091,-80906.967
93.039979,-55952.759
93.033867,-68429.855
93.027756,-80906.967
93.021644,-63808.716
93.015532,-46710.464
93.00942,-10511.459
93.003308,25687.531
92.997196,32311.188
92.991085,38934.814
92.984973,27767.059
92.978861,16599.274
92.972749,5431.503
92.966637,-5736.282
92.960525,-11358.673
92.954413,-16981.079
92.948302,-15209.625
92.94219,-13438.187
92.936078,-96849.93
92.929966,-61960.251
92.923854,-27070.587
92.917742,-110482.315
92.911631,-71279.572
92.905519,-32076.828
92.899407,-66812.454
92.893295,16753.311
92.887183,28575.745
92.881071,40398.193
92.87496,76866.76
92.868848,-4966.08
92.862736,-17789.78
92.856624,-30613.464
92.850512,-10164.871
92.8444,-48867.004
92.838288,-134396.759
92.832177,-101625.122
92.826065,-49136.566
92.819953,-55798.721
92.813841,-87723.16
92.807729,-1346.191
92.801617,-18482.941
92.795506,23531.006
92.789394,2389.236
92.783282,-18752.518
92.77717,-36197.342
92.771058,-53642.181
92.764946,-66157.791
92.758835,-78673.416
92.752723,-41896.759
92.746611,-5120.117
92.740499,6394.241
92.734387,17908.6
92.728275,-152.39
92.722163,-18213.379
92.716052,-14709
92.70994,-11204.636
92.703828,-7700.272
92.697716,-4195.892
92.691604,-18482.941
92.685492,-32770.004
92.679381,-17481.689
92.673269,-2193.39
92.667157,13094.91
92.661045,28383.209
92.654933,14096.161
92.648821,-190.903
92.64271,-460.464
92.636598,-730.026
92.630486,-999.603
92.624374,-1269.165
92.618262,-14477.951
92.61215,-27686.737
92.606038,-11320.16
92.599927,5046.402
92.593815,9552.017
92.587703,14057.648
92.581591,-11012.085
92.575479,-36081.818
92.569367,-53757.721
92.563256,-71433.609
92.557144,-20100.342
92.551032,31232.91
92.54492,2620.3
92.538808,-25992.31
92.532696,-5312.668
92.526585,15366.974
92.520473,44672.76
92.514361,73978.546
92.508249,-1461.716
92.502137,-76901.962
92.496025,-132240.234
92.489913,-128427.78
92.483802,-69161.545
92.47769,-9895.309
92.471578,-25183.609
92.465466,-40471.909
92.459354,-52063.293
92.453242,-122805.382
92.447131,-79559.128
92.441019,-36312.881
92.434907,-460.464
92.428795,35391.937
92.422683,58305.145
92.416571,22067.642
92.41046,-63462.128
92.404348,-89841.187
92.398236,-60612.411
92.392124,-31383.652
92.386012,8935.867
92.3799,-9895.309
92.373789,-33039.566
92.367677,2966.888
92.361565,2004.15
92.355453,1041.412
92.349341,37664.001
92.343229,74286.621
92.337117,120767.67
92.331006,68664.215
92.324894,28883.82
92.318782,48254.15
92.31267,28190.643
92.306558,8127.167
92.300446,-48366.379
92.294335,-104859.924
92.288223,-52910.507
92.282111,-961.09
92.275999,-20485.443
92.269887,-40009.796
92.263775,-23797.272
92.257664,51565.979
92.251552,33582.001
92.24544,15598.022
92.239328,34583.252
92.233216,-5582.245
92.227104,-4465.454
92.220992,-3348.679
92.214881,-39201.096
92.208769,-15902.802
92.202657,-12629.486
92.196545,-9356.171
92.190433,-44284.363
92.184321,-20061.844
92.17821,88573.669
92.172098,59190.857
92.165986,-30574.951
92.159874,-61190.063
92.153762,-43129.074
92.14765,-25068.085
92.141539,29962.097
92.135427,25841.583
92.129315,57457.947
92.123203,89074.28
92.117091,12247.696
92.110979,34005.615
92.104867,13287.46
92.098756,-7430.695
92.092644,-21987.32
92.086532,-36543.93
92.08042,-37545.181
92.074308,-38546.432
92.068196,-69123.032
92.062085,-99699.631
92.055973,-76208.801
92.049861,-52717.957
92.043749,-62499.39
92.037637,-13130.112
92.031525,-56183.823
92.025414,-99237.518
92.019302,-53565.17
92.01319,-7892.807
92.007078,3583.038
92.000966,-44091.812
91.994854,-91766.663
91.988742,-80290.817
91.982631,-49098.053
91.976519,-17905.304
91.970407,-8894.058
91.964295,117.172
91.958183,-29997.314
91.952071,-961.09
91.94596,-60650.925
91.939848,-21756.256
91.933736,-21063.08
91.927624,-20369.919
91.921512,-9818.298
91.9154,733.337
91.909289,-82254.807
91.903177,-106092.224
91.897065,-35042.068
91.890953,36008.087
91.884841,29422.974
91.878729,22837.83
91.872617,16252.686
91.866506,9667.557
91.860394,-39894.272
91.854282,-89456.085
91.84817,-105745.636
91.842058,-23450.684
91.835946,-36043.304
91.829835,-48635.941
91.823723,-48905.502
91.817611,-49175.079
91.811499,-66234.818
91.805387,15289.948
91.799275,-31345.139
91.793164,-77980.24
91.787052,-16788.528
91.78094,-14747.513
91.774828,-2848.053
91.768716,9051.407
91.762604,-35889.267
91.756493,17754.562
91.750381,-46903.015
91.744269,-52409.882
91.738157,-48674.454
91.732045,-44939.026
91.725933,-37506.668
91.719821,-30074.326
91.71371,425.262
91.707598,30924.835
91.701486,12132.172
91.695374,-6660.507
91.689262,30616.76
91.68315,67894.043
91.677039,102706.696
91.670927,19217.926
91.664815,-3425.705
91.658703,-26069.336
91.652591,12902.359
91.646479,51874.054
91.640368,29230.408
91.634256,6586.792
91.628144,13518.509
91.622032,20450.241
91.61592,13056.396
91.609808,5662.552
91.603696,-31306.641
91.597585,-68275.818
91.591473,-73821.198
91.585361,-79366.577
91.579249,-77518.127
91.573137,-75669.662
91.567025,-89225.037
91.560914,15521.011
91.554802,24147.156
91.54869,32773.285
91.542578,12440.247
91.536466,-7892.807
91.530354,1349.487
91.524243,10591.782
91.518131,18409.225
91.512019,26226.685
91.505907,4468.765
91.499795,-17289.154
91.493683,-29804.764
91.487571,-42320.374
91.48146,11708.557
91.475348,-52563.919
91.469236,-23643.234
91.463124,5277.466
91.457012,-69315.582
91.4509,-25607.224
91.444789,-5312.668
91.438677,14981.873
91.432565,42670.258
91.426453,70358.643
91.420341,45019.348
91.414229,19680.038
91.408118,23916.107
91.402006,28152.161
91.395894,-19368.668
91.389782,-66889.481
91.38367,-57724.197
91.377558,-48558.929
91.371446,-107940.689
91.365335,-49021.042
91.359223,-56645.935
91.353111,-64270.828
91.346999,-70047.272
91.340887,-75823.7
91.334775,-98852.432
91.328664,-3579.742
91.322552,18024.124
91.31644,39627.991
91.310328,26727.295
91.304216,13826.584
91.298104,-74244.812
91.291993,-44014.786
91.285881,35507.477
91.279769,-3271.667
91.273657,17407.974
91.267545,38087.616
91.261433,-17635.742
91.255322,-73359.085
91.24921,-59457.138
91.243098,-45555.176
91.236986,-9471.71
91.230874,26611.755
91.224762,70589.691
91.21865,-3733.78
91.212539,-11512.711
91.206427,-19291.641
91.200315,-7969.833
91.194203,3351.99
91.188091,14673.798
91.181979,25995.605
91.175868,5893.616
91.169756,-14208.389
91.163644,-41704.224
91.157532,-69200.058
91.15142,-12282.898
91.145308,-73667.16
91.139197,-38931.534
91.133085,-4195.892
91.126973,-11666.748
91.120861,-19137.604
91.114749,-26608.459
91.108637,-34079.315
91.102525,-60650.925
91.096414,-87222.534
91.090302,-111329.529
91.08419,-17135.117
91.078078,1888.626
91.071966,20912.354
91.065854,-21679.245
91.059743,-64270.828
91.053631,-48944.016
91.047519,-33617.203
91.041407,-18290.39
91.035295,-2963.593
91.029183,-13669.25
91.023072,-24374.908
91.01696,-27686.737
91.010848,-30998.55
91.004736,-82986.481
90.998624,-16672.989
90.992512,12671.295
90.9864,42015.594
90.980289,9590.53
90.974177,-22834.534
90.968065,-55259.583
90.961953,-87684.647
90.955841,-28302.887
90.949729,31078.888
90.943618,41168.396
90.937506,51257.904
90.931394,45866.547
90.925282,40475.22
90.91917,5508.514
90.913058,-29458.176
90.906947,-961.09
90.900835,27535.98
90.894723,6740.829
90.888611,-14054.352
90.882499,-21756.256
90.876387,-29458.176
90.870275,-37160.095
90.864164,-44862
90.858052,-17135.117
90.85194,10591.782
90.845828,23531.006
90.839716,36470.215
90.833604,16984.375
90.827493,-2501.465
90.821381,19911.102
90.815269,42323.669
90.809157,87841.98
90.803045,15058.899
90.796933,-20755.005
90.790822,-56568.909
90.78471,-30613.464
90.778598,-4658.005
90.772486,-47711.716
90.766374,-90765.411
90.760262,-56183.823
90.75415,-21602.219
90.748039,-56029.785
90.741927,-90457.336
90.735815,-85836.197
90.729703,-81215.042
90.723591,-47018.539
90.717479,-12822.037
90.711368,-45170.074
90.705256,-77518.127
90.699144,-80290.817
90.693032,-83063.507
90.68692,-98775.406
90.680808,-114487.312
90.674697,-80906.967
90.668585,-47326.614
90.662473,-41473.16
90.656361,-35619.705
90.650249,-29766.251
90.644137,-23912.796
90.638026,-9356.171
90.631914,5200.439
90.625802,-9818.298
90.61969,-24837.021
90.613578,-2270.416
90.607466,20296.188
90.601354,20681.29
90.595243,21066.391
90.589131,-33540.192
90.583019,30154.633
90.576907,11284.958
90.570795,-66735.443
90.564683,-58186.31
90.558572,-49637.192
90.55246,-52178.818
90.546348,-54720.459
90.540236,-133780.609
90.534124,-94539.352
90.528012,-60227.325
90.521901,-25915.298
90.515789,45982.086
90.509677,-421.951
90.503565,-32038.315
90.497453,54646.729
90.491341,41360.931
90.485229,28075.134
90.479118,-27109.085
90.473006,-82293.304
90.466894,-102664.871
90.460782,-123036.438
90.45467,-119994.179
90.448558,-57801.224
90.442447,-70470.871
90.436335,35160.889
90.430223,-30497.925
90.424111,-96156.754
90.417999,-87261.047
90.411887,-78365.326
90.405776,-69469.62
90.399664,-60573.914
90.393552,-81715.668
90.38744,-102857.422
90.381328,-74706.924
90.375216,-46556.427
90.369104,1927.124
90.362993,50410.675
90.356881,76712.708
90.350769,103014.771
90.344657,-11859.299
90.338545,-8431.946
90.332433,-2539.978
90.326322,3351.99
90.32021,-12629.486
90.314098,-28610.962
90.307986,-44592.438
90.301874,-60573.914
90.295762,-44361.374
90.289651,-28148.849
90.283539,-26723.999
90.277427,-25299.133
90.271315,-62383.865
90.265203,-99468.582
90.259091,-47827.24
90.252979,3814.102
90.246868,5431.503
90.240756,7048.904
90.234644,-12282.898
90.228532,86686.707
90.22242,114182.526
90.216308,82527.679
90.210197,124811.188
90.204085,48793.274
90.197973,34852.814
90.191861,-38238.358
90.185749,-52178.818
90.179637,-66119.293
90.173526,-51100.555
90.167414,23068.878
90.161302,-91304.55
90.15519,-87376.572
90.149078,-80483.353
90.142966,-73590.149
90.136855,-66696.93
90.130743,-59803.711
90.124631,-4234.406
90.118519,-66966.492
90.112407,-55760.208
90.106295,-44553.925
90.100183,-84180.283
90.094072,-5505.219
90.08796,6625.29
90.081848,18755.814
90.075736,-23335.159
90.069624,-65426.117
90.063512,-38507.919
90.057401,-11589.737
90.051289,24840.332
90.045177,61270.386
90.039065,82912.75
90.032953,-13746.262
90.026841,-92228.775
90.02073,-52409.882
90.014618,2196.701
90.008506,-61498.138
90.002394,-116258.751
89.996282,-52717.957
89.99017,-3964.828
89.984058,-14362.427
89.977947,13749.573
89.971835,-17289.154
89.965723,-85297.058
89.959611,-35003.555
89.953499,-53950.256
89.947387,-72896.973
89.941276,-84449.844
89.935164,-96002.716
89.929052,-65965.256
89.92294,-35927.78
89.916828,8897.354
89.910716,53722.504
89.904605,21066.391
89.898493,-11589.737
89.892381,5046.402
89.886269,21682.541
89.880157,36162.14
89.874045,50641.754
89.867933,19526.001
89.861822,-11589.737
89.85571,-21602.219
89.849598,27535.98
89.843486,64351.135
89.837374,-17135.117
89.831262,-7122.62
89.825151,62040.588
89.819039,60962.311
89.812927,59884.033
89.806815,45096.375
89.800703,30308.685
89.794591,30308.685
89.78848,30308.685
89.782368,68202.118
89.776256,106095.52
89.770144,82373.627
89.764032,58651.733
