ppm,Intensity
-160.281,1421962
-160.275,1398766
-160.269,1374540
-160.263,1349324
-160.257,1323162
-160.251,1296106
-160.245,1268206
-160.239,1239522
-160.233,1210110
-160.227,1180032
-160.22,1149356
-160.214,1118142
-160.208,1086462
-160.202,1054380
-160.196,1021968
-160.19,989294
-160.184,956426
-160.178,923430
-160.172,890376
-160.166,857324
-160.16,824342
-160.154,791488
-160.148,758820
-160.142,726396
-160.136,694266
-160.13,662480
-160.124,631082
-160.118,600114
-160.112,569616
-160.106,539616
-160.1,510150
-160.094,481238
-160.088,452902
-160.082,425160
-160.076,398022
-160.069,371500
-160.063,345596
-160.057,320310
-160.051,295638
-160.045,271576
-160.039,248112
-160.033,225230
-160.027,202918
-160.021,181155.6
-160.015,159920.4
-160.009,139189.4
-160.003,118937.6
-159.997,99138.2
-159.991,79763.2
-159.985,60784.4
-159.979,42172
-159.973,23896.8
-159.967,5929.54
-159.961,-11759.08
-159.955,-29197.4
-159.949,-46412.6
-159.943,-63431.4
-159.937,-80278.2
-159.931,-96976.2
-159.925,-113546.6
-159.919,-130008.6
-159.912,-146379
-159.906,-162672
-159.9,-178899.8
-159.894,-195071.4
-159.888,-211194
-159.882,-227268
-159.876,-243298
-159.87,-259282
-159.864,-275212
-159.858,-291080
-159.852,-306878
-159.846,-322592
-159.84,-338204
-159.834,-353698
-159.828,-369050
-159.822,-384238
-159.816,-399236
-159.81,-414018
-159.804,-428554
-159.798,-442814
-159.792,-456764
-159.786,-470370
-159.78,-483602
-159.774,-496420
-159.768,-508792
-159.762,-520680
-159.755,-532050
-159.749,-542864
-159.743,-553090
-159.737,-562690
-159.731,-571632
-159.725,-579882
-159.719,-587408
-159.713,-594182
-159.707,-600172
-159.701,-605356
-159.695,-609702
-159.689,-613192
-159.683,-615804
-159.677,-617518
-159.671,-618320
-159.665,-618192
-159.659,-617126
-159.653,-615110
-159.647,-612142
-159.641,-608212
-159.635,-603324
-159.629,-597478
-159.623,-590676
-159.617,-582926
-159.611,-574238
-159.604,-564620
-159.598,-554088
-159.592,-542658
-159.586,-530348
-159.58,-517178
-159.574,-503168
-159.568,-488346
-159.562,-472736
-159.556,-456366
-159.55,-439264
-159.544,-421462
-159.538,-402990
-159.532,-383882
-159.526,-364172
-159.52,-343894
-159.514,-323084
-159.508,-301778
-159.502,-280014
-159.496,-257826
-159.49,-235252
-159.484,-212332
-159.478,-189102.2
-159.472,-165599.8
-159.466,-141862.8
-159.46,-117928.2
-159.454,-93833.4
-159.447,-69615.4
-159.441,-45310.4
-159.435,-20954.2
-159.429,3416.84
-159.423,27768.2
-159.417,52064.8
-159.411,76272.8
-159.405,100358.4
-159.399,124288.6
-159.393,148030.8
-159.387,171553
-159.381,194823.8
-159.375,217812
-159.369,240488
-159.363,262820
-159.357,284780
-159.351,306338
-159.345,327466
-159.339,348136
-159.333,368318
-159.327,387988
-159.321,407116
-159.315,425676
-159.309,443642
-159.303,460988
-159.296,477688
-159.29,493716
-159.284,509048
-159.278,523660
-159.272,537524
-159.266,550622
-159.26,562926
-159.254,574418
-159.248,585072
-159.242,594868
-159.236,603788
-159.23,611810
-159.224,618914
-159.218,625088
-159.212,630310
-159.206,634568
-159.2,637848
-159.194,640136
-159.188,641422
-159.182,641700
-159.176,640958
-159.17,639194
-159.164,636404
-159.158,632586
-159.152,627742
-159.146,621876
-159.139,614992
-159.133,607100
-159.127,598210
-159.121,588338
-159.115,577496
-159.109,565706
-159.103,552990
-159.097,539370
-159.091,524874
-159.085,509534
-159.079,493382
-159.073,476452
-159.067,458782
-159.061,440414
-159.055,421390
-159.049,401756
-159.043,381558
-159.037,360846
-159.031,339672
-159.025,318086
-159.019,296146
-159.013,273906
-159.007,251422
-159.001,228754
-158.995,205956
-158.988,183089.8
-158.982,160212.2
-158.976,137381.6
-158.97,114655.8
-158.964,92091.8
-158.958,69745
-158.952,47670.4
-158.946,25920.8
-158.94,4547.16
-158.934,-16401.32
-158.928,-36878.4
-158.922,-56839.6
-158.916,-76244.4
-158.91,-95054.2
-158.904,-113234.6
-158.898,-130754
-158.892,-147584.8
-158.886,-163703
-158.88,-179088.6
-158.874,-193725.6
-158.868,-207602
-158.862,-220710
-158.856,-233046
-158.85,-244610
-158.844,-255406
-158.838,-265444
-158.831,-274738
-158.825,-283302
-158.819,-291156
-158.813,-298328
-158.807,-304842
-158.801,-310730
-158.795,-316028
-158.789,-320770
-158.783,-324996
-158.777,-328748
-158.771,-332068
-158.765,-335004
-158.759,-337602
-158.753,-339910
-158.747,-341974
-158.741,-343846
-158.735,-345572
-158.729,-347204
-158.723,-348786
-158.717,-350368
-158.711,-351994
-158.705,-353708
-158.699,-355554
-158.693,-357568
-158.687,-359792
-158.681,-362256
-158.674,-364994
-158.668,-368034
-158.662,-371400
-158.656,-375112
-158.65,-379192
-158.644,-383650
-158.638,-388494
-158.632,-393734
-158.626,-399370
-158.62,-405400
-158.614,-411814
-158.608,-418608
-158.602,-425762
-158.596,-433260
-158.59,-441082
-158.584,-449202
-158.578,-457590
-158.572,-466218
-158.566,-475050
-158.56,-484052
-158.554,-493180
-158.548,-502400
-158.542,-511664
-158.536,-520932
-158.53,-530158
-158.523,-539298
-158.517,-548304
-158.511,-557134
-158.505,-565740
-158.499,-574080
-158.493,-582108
-158.487,-589786
-158.481,-597068
-158.475,-603922
-158.469,-610306
-158.463,-616190
-158.457,-621542
-158.451,-626334
-158.445,-630540
-158.439,-634140
-158.433,-637114
-158.427,-639448
-158.421,-641130
-158.415,-642154
-158.409,-642514
-158.403,-642212
-158.397,-641250
-158.391,-639634
-158.385,-637378
-158.379,-634490
-158.373,-630992
-158.366,-626900
-158.36,-622238
-158.354,-617034
-158.348,-611312
-158.342,-605102
-158.336,-598438
-158.33,-591352
-158.324,-583880
-158.318,-576054
-158.312,-567914
-158.306,-559496
-158.3,-550836
-158.294,-541970
-158.288,-532936
-158.282,-523768
-158.276,-514500
-158.27,-505170
-158.264,-495804
-158.258,-486434
-158.252,-477090
-158.246,-467794
-158.24,-458574
-158.234,-449450
-158.228,-440442
-158.222,-431564
-158.215,-422830
-158.209,-414254
-158.203,-405842
-158.197,-397602
-158.191,-389538
-158.185,-381648
-158.179,-373934
-158.173,-366392
-158.167,-359016
-158.161,-351798
-158.155,-344732
-158.149,-337808
-158.143,-331012
-158.137,-324336
-158.131,-317762
-158.125,-311282
-158.119,-304880
-158.113,-298544
-158.107,-292262
-158.101,-286022
-158.095,-279812
-158.089,-273622
-158.083,-267446
-158.077,-261278
-158.071,-255112
-158.065,-248944
-158.058,-242776
-158.052,-236610
-158.046,-230448
-158.04,-224300
-158.034,-218176
-158.028,-212084
-158.022,-206044
-158.016,-200068
-158.01,-194180.4
-158.004,-188400.4
-157.998,-182753
-157.992,-177264.2
-157.986,-171962.2
-157.98,-166876.2
-157.974,-162037.2
-157.968,-157477
-157.962,-153227.8
-157.956,-149322.6
-157.95,-145794.2
-157.944,-142675
-157.938,-139996.6
-157.932,-137789.6
-157.926,-136083.2
-157.92,-134904.4
-157.914,-134278.4
-157.907,-134227.2
-157.901,-134770.2
-157.895,-135923.4
-157.889,-137698.8
-157.883,-140105
-157.877,-143145.8
-157.871,-146820.8
-157.865,-151124.8
-157.859,-156047.8
-157.853,-161574.6
-157.847,-167684.8
-157.841,-174353
-157.835,-181548.4
-157.829,-189235.4
-157.823,-197372.6
-157.817,-205914
-157.811,-214810
-157.805,-224002
-157.799,-233434
-157.793,-243042
-157.787,-252756
-157.781,-262506
-157.775,-272220
-157.769,-281820
-157.763,-291230
-157.757,-300370
-157.75,-309160
-157.744,-317520
-157.738,-325372
-157.732,-332634
-157.726,-339230
-157.72,-345086
-157.714,-350128
-157.708,-354290
-157.702,-357506
-157.696,-359714
-157.69,-360862
-157.684,-360898
-157.678,-359780
-157.672,-357472
-157.666,-353944
-157.66,-349174
-157.654,-343146
-157.648,-335852
-157.642,-327298
-157.636,-317488
-157.63,-306444
-157.624,-294188
-157.618,-280758
-157.612,-266194
-157.606,-250548
-157.599,-233874
-157.593,-216242
-157.587,-197719.8
-157.581,-178388.4
-157.575,-158331.6
-157.569,-137639.4
-157.563,-116406.4
-157.557,-94731.6
-157.551,-72717.6
-157.545,-50469.4
-157.539,-28094
-157.533,-5700.2
-157.527,16603.56
-157.521,38708.8
-157.515,60508.6
-157.509,81897.4
-157.503,102773.2
-157.497,123037.6
-157.491,142596.2
-157.485,161360
-157.479,179246.2
-157.473,196178
-157.467,212086
-157.461,226910
-157.455,240596
-157.449,253098
-157.442,264382
-157.436,274424
-157.43,283206
-157.424,290722
-157.418,296978
-157.412,301984
-157.406,305768
-157.4,308360
-157.394,309808
-157.388,310160
-157.382,309482
-157.376,307840
-157.37,305316
-157.364,301992
-157.358,297962
-157.352,293326
-157.346,288184
-157.34,282646
-157.334,276824
-157.328,270832
-157.322,264786
-157.316,258804
-157.31,253002
-157.304,247498
-157.298,242406
-157.292,237836
-157.285,233898
-157.279,230694
-157.273,228326
-157.267,226880
-157.261,226446
-157.255,227098
-157.249,228908
-157.243,231934
-157.237,236230
-157.231,241836
-157.225,248782
-157.219,257090
-157.213,266772
-157.207,277826
-157.201,290242
-157.195,303998
-157.189,319064
-157.183,335396
-157.177,352944
-157.171,371648
-157.165,391436
-157.159,412230
-157.153,433944
-157.147,456484
-157.141,479754
-157.134,503644
-157.128,528046
-157.122,552846
-157.116,577928
-157.11,603170
-157.104,628454
-157.098,653656
-157.092,678660
-157.086,703342
-157.08,727588
-157.074,751286
-157.068,774322
-157.062,796594
-157.056,818004
-157.05,838454
-157.044,857862
-157.038,876146
-157.032,893236
-157.026,909068
-157.02,923586
-157.014,936746
-157.008,948510
-157.002,958850
-156.996,967746
-156.99,975192
-156.984,981184
-156.977,985730
-156.971,988846
-156.965,990558
-156.959,990896
-156.953,989902
-156.947,987620
-156.941,984104
-156.935,979410
-156.929,973600
-156.923,966744
-156.917,958910
-156.911,950174
-156.905,940606
-156.899,930288
-156.893,919294
-156.887,907702
-156.881,895590
-156.875,883030
-156.869,870098
-156.863,856864
-156.857,843392
-156.851,829750
-156.845,815992
-156.839,802178
-156.833,788356
-156.826,774570
-156.82,760862
-156.814,747262
-156.808,733804
-156.802,720508
-156.796,707392
-156.79,694470
-156.784,681746
-156.778,669228
-156.772,656910
-156.766,644786
-156.76,632848
-156.754,621080
-156.748,609468
-156.742,597994
-156.736,586636
-156.73,575372
-156.724,564178
-156.718,553036
-156.712,541920
-156.706,530810
-156.7,519686
-156.694,508530
-156.688,497326
-156.682,486062
-156.676,474728
-156.669,463320
-156.663,451834
-156.657,440272
-156.651,428644
-156.645,416958
-156.639,405232
-156.633,393486
-156.627,381744
-156.621,370038
-156.615,358400
-156.609,346868
-156.603,335486
-156.597,324294
-156.591,313344
-156.585,302686
-156.579,292370
-156.573,282452
-156.567,272984
-156.561,264024
-156.555,255622
-156.549,247836
-156.543,240716
-156.537,234308
-156.531,228662
-156.525,223818
-156.518,219816
-156.512,216688
-156.506,214462
-156.5,213160
-156.494,212798
-156.488,213384
-156.482,214918
-156.476,217396
-156.47,220804
-156.464,225120
-156.458,230316
-156.452,236352
-156.446,243186
-156.44,250762
-156.434,259024
-156.428,267900
-156.422,277318
-156.416,287200
-156.41,297456
-156.404,307998
-156.398,318730
-156.392,329552
-156.386,340362
-156.38,351058
-156.374,361530
-156.368,371678
-156.361,381392
-156.355,390568
-156.349,399108
-156.343,406912
-156.337,413886
-156.331,419940
-156.325,424994
-156.319,428968
-156.313,431794
-156.307,433414
-156.301,433776
-156.295,432836
-156.289,430564
-156.283,426936
-156.277,421946
-156.271,415590
-156.265,407884
-156.259,398850
-156.253,388522
-156.247,376948
-156.241,364184
-156.235,350300
-156.229,335374
-156.223,319496
-156.217,302762
-156.211,285280
-156.204,267168
-156.198,248544
-156.192,229542
-156.186,210292
-156.18,190936.4
-156.174,171616
-156.168,152475.8
-156.162,133662.4
-156.156,115322.2
-156.15,97600.6
-156.144,80641.2
-156.138,64584.6
-156.132,49566.6
-156.126,35718.2
-156.12,23164
-156.114,12021.1
-156.108,2398.3
-156.102,-5604.54
-156.096,-11897.66
-156.09,-16402
-156.084,-19049.76
-156.078,-19785.06
-156.072,-18564.46
-156.066,-15357.12
-156.06,-10145.56
-156.053,-2925.3
-156.047,6294.72
-156.041,17492.48
-156.035,30632.4
-156.029,45666.2
-156.023,62533
-156.017,81159.2
-156.011,101460.4
-156.005,123340
-155.999,146691.6
-155.993,171399
-155.987,197337
-155.981,224372
-155.975,252364
-155.969,281168
-155.963,310630
-155.957,340596
-155.951,370908
-155.945,401406
-155.939,431926
-155.933,462312
-155.927,492402
-155.921,522040
-155.915,551072
-155.909,579350
-155.903,606732
-155.896,633082
-155.89,658266
-155.884,682168
-155.878,704672
-155.872,725674
-155.866,745084
-155.86,762816
-155.854,778798
-155.848,792970
-155.842,805282
-155.836,815696
-155.83,824184
-155.824,830730
-155.818,835334
-155.812,838000
-155.806,838746
-155.8,837604
-155.794,834612
-155.788,829816
-155.782,823278
-155.776,815064
-155.77,805246
-155.764,793906
-155.758,781134
-155.752,767026
-155.745,751676
-155.739,735192
-155.733,717678
-155.727,699244
-155.721,680004
-155.715,660066
-155.709,639546
-155.703,618556
-155.697,597206
-155.691,575606
-155.685,553864
-155.679,532080
-155.673,510358
-155.667,488792
-155.661,467474
-155.655,446490
-155.649,425920
-155.643,405838
-155.637,386314
-155.631,367412
-155.625,349186
-155.619,331686
-155.613,314958
-155.607,299034
-155.601,283948
-155.595,269724
-155.588,256376
-155.582,243918
-155.576,232356
-155.57,221690
-155.564,211914
-155.558,203018
-155.552,194985.8
-155.546,187799.6
-155.54,181435
-155.534,175865
-155.528,171059
-155.522,166983.6
-155.516,163602.8
-155.51,160878.2
-155.504,158769.4
-155.498,157234.8
-155.492,156231.6
-155.486,155716
-155.48,155643.4
-155.474,155969.4
-155.468,156649.2
-155.462,157638.2
-155.456,158892.8
-155.45,160369.6
-155.444,162026.4
-155.437,163821.4
-155.431,165714.8
-155.425,167667.8
-155.419,169642.8
-155.413,171604.2
-155.407,173517.6
-155.401,175350.6
-155.395,177072.6
-155.389,178654.2
-155.383,180068.8
-155.377,181290.6
-155.371,182296.4
-155.365,183064.6
-155.359,183575.4
-155.353,183810.8
-155.347,183755.2
-155.341,183394.2
-155.335,182715.4
-155.329,181708.8
-155.323,180365.4
-155.317,178678.8
-155.311,176644
-155.305,174258
-155.299,171519.6
-155.293,168429.4
-155.287,164990.4
-155.28,161206.4
-155.274,157084.2
-155.268,152631.6
-155.262,147858.8
-155.256,142777.8
-155.25,137402.2
-155.244,131747.4
-155.238,125831.2
-155.232,119672.4
-155.226,113292.2
-155.22,106713.2
-155.214,99959.6
-155.208,93057
-155.202,86032.8
-155.196,78916
-155.19,71735.8
-155.184,64523.8
-155.178,57311.6
-155.172,50132
-155.166,43018.6
-155.16,36004.8
-155.154,29125
-155.148,22412.8
-155.142,15902.5
-155.136,9627.06
-155.13,3619.14
-155.123,-2089.6
-155.117,-7468.8
-155.111,-12489.64
-155.105,-17125.04
-155.099,-21349.8
-155.093,-25141.4
-155.087,-28479.4
-155.081,-31346.6
-155.075,-33728.6
-155.069,-35614
-155.063,-36995.4
-155.057,-37868.6
-155.051,-38233.2
-155.045,-38093
-155.039,-37455.4
-155.033,-36332.2
-155.027,-34739.2
-155.021,-32696.6
-155.015,-30228.2
-155.009,-27362.2
-155.003,-24130.8
-154.997,-20570.2
-154.991,-16719.68
-154.985,-12622.56
-154.979,-8325.4
-154.972,-3877.5
-154.966,669.092
-154.96,5259.82
-154.954,9838.14
-154.948,14346.1
-154.942,18724.26
-154.936,22912.6
-154.93,26850.4
-154.924,30477.4
-154.918,33734
-154.912,36561.4
-154.906,38902.2
-154.9,40701.6
-154.894,41906.4
-154.888,42467.4
-154.882,42337.8
-154.876,41475.4
-154.87,39841.8
-154.864,37403.4
-154.858,34131.4
-154.852,30002.6
-154.846,24999.2
-154.84,19109.14
-154.834,12326.76
-154.828,4652.4
-154.822,-3907.28
-154.815,-13339.2
-154.809,-23623.8
-154.803,-34735.2
-154.797,-46640.8
-154.791,-59302.6
-154.785,-72675.6
-154.779,-86709.8
-154.773,-101349
-154.767,-116532.4
-154.761,-132193.6
-154.755,-148262.6
-154.749,-164664.4
-154.743,-181321.2
-154.737,-198151.8
-154.731,-215072
-154.725,-231998
-154.719,-248840
-154.713,-265510
-154.707,-281924
-154.701,-297988
-154.695,-313620
-154.689,-328734
-154.683,-343244
-154.677,-357070
-154.671,-370138
-154.664,-382372
-154.658,-393702
-154.652,-404066
-154.646,-413404
-154.64,-421662
-154.634,-428794
-154.628,-434756
-154.622,-439516
-154.616,-443046
-154.61,-445322
-154.604,-446336
-154.598,-446076
-154.592,-444548
-154.586,-441756
-154.58,-437716
-154.574,-432454
-154.568,-425994
-154.562,-418374
-154.556,-409636
-154.55,-399830
-154.544,-389006
-154.538,-377228
-154.532,-364556
-154.526,-351062
-154.52,-336816
-154.514,-321896
-154.507,-306382
-154.501,-290352
-154.495,-273894
-154.489,-257092
-154.483,-240030
-154.477,-222796
-154.471,-205476
-154.465,-188153.6
-154.459,-170914.8
-154.453,-153841.4
-154.447,-137012.8
-154.441,-120506.8
-154.435,-104397.2
-154.429,-88754.6
-154.423,-73645.6
-154.417,-59132.6
-154.411,-45273
-154.405,-32120
-154.399,-19721.24
-154.393,-8118.94
-154.387,2649.8
-154.381,12553.8
-154.375,21567.6
-154.369,29671
-154.363,36850.6
-154.356,43097.8
-154.35,48410.2
-154.344,52791.2
-154.338,56249.4
-154.332,58799.2
-154.326,60459.8
-154.32,61255.8
-154.314,61216.8
-154.308,60376.8
-154.302,58774
-154.296,56451
-154.29,53454.2
-154.284,49833.4
-154.278,45641.6
-154.272,40935.2
-154.266,35772.4
-154.26,30214.4
-154.254,24323.8
-154.248,18165.14
-154.242,11804.3
-154.236,5307.96
-154.23,-1256.348
-154.224,-7820.94
-154.218,-14318.02
-154.212,-20680
-154.206,-26839.6
-154.199,-32731
-154.193,-38288.8
-154.187,-43449.4
-154.181,-48150.6
-154.175,-52332
-154.169,-55935.6
-154.163,-58905.2
-154.157,-61187.8
-154.151,-62732.6
-154.145,-63491.6
-154.139,-63420.4
-154.133,-62477.4
-154.127,-60624.6
-154.121,-57827.6
-154.115,-54055.4
-154.109,-49281.2
-154.103,-43481.8
-154.097,-36638
-154.091,-28735
-154.085,-19761.42
-154.079,-9711.08
-154.073,1418.506
-154.067,13625.54
-154.061,26903.8
-154.055,41242.6
-154.049,56627
-154.042,73038.2
-154.036,90452.6
-154.03,108842.4
-154.024,128176
-154.018,148417.8
-154.012,169528
-154.006,191463
-154,214176
-153.994,237616
-153.988,261728
-153.982,286458
-153.976,311744
-153.97,337522
-153.964,363730
-153.958,390300
-153.952,417162
-153.946,444246
-153.94,471480
-153.934,498794
-153.928,526110
-153.922,553358
-153.916,580462
-153.91,607352
-153.904,633956
-153.898,660200
-153.891,686018
-153.885,711342
-153.879,736106
-153.873,760246
-153.867,783708
-153.861,806430
-153.855,828364
-153.849,849458
-153.843,869668
-153.837,888954
-153.831,907282
-153.825,924618
-153.819,940936
-153.813,956218
-153.807,970444
-153.801,983606
-153.795,995696
-153.789,1006714
-153.783,1016664
-153.777,1025556
-153.771,1033402
-153.765,1040220
-153.759,1046038
-153.753,1050876
-153.747,1054770
-153.741,1057752
-153.734,1059862
-153.728,1061138
-153.722,1061624
-153.716,1061364
-153.71,1060406
-153.704,1058798
-153.698,1056586
-153.692,1053820
-153.686,1050550
-153.68,1046824
-153.674,1042684
-153.668,1038180
-153.662,1033354
-153.656,1028244
-153.65,1022892
-153.644,1017328
-153.638,1011588
-153.632,1005694
-153.626,999672
-153.62,993542
-153.614,987314
-153.608,981002
-153.602,974606
-153.596,968130
-153.59,961568
-153.583,954908
-153.577,948138
-153.571,941238
-153.565,934184
-153.559,926948
-153.553,919500
-153.547,911804
-153.541,903822
-153.535,895512
-153.529,886830
-153.523,877734
-153.517,868174
-153.511,858102
-153.505,847472
-153.499,836236
-153.493,824344
-153.487,811754
-153.481,798420
-153.475,784300
-153.469,769356
-153.463,753554
-153.457,736860
-153.451,719248
-153.445,700698
-153.439,681190
-153.433,660714
-153.426,639266
-153.42,616844
-153.414,593458
-153.408,569120
-153.402,543852
-153.396,517682
-153.39,490640
-153.384,462770
-153.378,434120
-153.372,404740
-153.366,374692
-153.36,344040
-153.354,312858
-153.348,281220
-153.342,249208
-153.336,216906
-153.33,184402
-153.324,151790
-153.318,119163.2
-153.312,86618.2
-153.306,54252.4
-153.3,22164
-153.294,-9548.98
-153.288,-40789.2
-153.282,-71460.8
-153.275,-101469.6
-153.269,-130724.8
-153.263,-159138.2
-153.257,-186626
-153.251,-213110
-153.245,-238514
-153.239,-262770
-153.233,-285816
-153.227,-307594
-153.221,-328058
-153.215,-347164
-153.209,-364876
-153.203,-381170
-153.197,-396024
-153.191,-409428
-153.185,-421378
-153.179,-431880
-153.173,-440942
-153.167,-448586
-153.161,-454840
-153.155,-459736
-153.149,-463314
-153.143,-465624
-153.137,-466718
-153.131,-466654
-153.125,-465494
-153.118,-463310
-153.112,-460168
-153.106,-456148
-153.1,-451326
-153.094,-445782
-153.088,-439598
-153.082,-432852
-153.076,-425630
-153.07,-418014
-153.064,-410082
-153.058,-401914
-153.052,-393586
-153.046,-385172
-153.04,-376744
-153.034,-368366
-153.028,-360104
-153.022,-352016
-153.016,-344152
-153.01,-336562
-153.004,-329290
-152.998,-322374
-152.992,-315842
-152.986,-309724
-152.98,-304036
-152.974,-298796
-152.968,-294010
-152.961,-289684
-152.955,-285816
-152.949,-282396
-152.943,-279412
-152.937,-276852
-152.931,-274690
-152.925,-272906
-152.919,-271470
-152.913,-270350
-152.907,-269516
-152.901,-268928
-152.895,-268554
-152.889,-268352
-152.883,-268284
-152.877,-268312
-152.871,-268396
-152.865,-268498
-152.859,-268582
-152.853,-268610
-152.847,-268550
-152.841,-268370
-152.835,-268042
-152.829,-267536
-152.823,-266832
-152.817,-265910
-152.81,-264752
-152.804,-263344
-152.798,-261680
-152.792,-259750
-152.786,-257554
-152.78,-255092
-152.774,-252372
-152.768,-249398
-152.762,-246184
-152.756,-242742
-152.75,-239094
-152.744,-235254
-152.738,-231250
-152.732,-227102
-152.726,-222838
-152.72,-218486
-152.714,-214072
-152.708,-209628
-152.702,-205184
-152.696,-200768
-152.69,-196409
-152.684,-192137.8
-152.678,-187981.6
-152.672,-183967.6
-152.666,-180121
-152.66,-176465.6
-152.653,-173023
-152.647,-169812.6
-152.641,-166852
-152.635,-164155.8
-152.629,-161735.8
-152.623,-159602
-152.617,-157760.4
-152.611,-156215.2
-152.605,-154967.6
-152.599,-154015.8
-152.593,-153355.6
-152.587,-152980.2
-152.581,-152880.4
-152.575,-153044.6
-152.569,-153459.4
-152.563,-154109.2
-152.557,-154977
-152.551,-156044.2
-152.545,-157291.4
-152.539,-158697.8
-152.533,-160242.2
-152.527,-161903.2
-152.521,-163659
-152.515,-165488.6
-152.509,-167370.6
-152.502,-169285
-152.496,-171212.4
-152.49,-173134.8
-152.484,-175035.6
-152.478,-176899.8
-152.472,-178714
-152.466,-180467
-152.46,-182149.6
-152.454,-183754.6
-152.448,-185277.2
-152.442,-186714.8
-152.436,-188067.4
-152.43,-189336.4
-152.424,-190526.2
-152.418,-191643.4
-152.412,-192696
-152.406,-193694.6
-152.4,-194651.2
-152.394,-195579.4
-152.388,-196494.2
-152.382,-197411.8
-152.376,-198349.6
-152.37,-199325.4
-152.364,-200358
-152.358,-201464
-152.352,-202664
-152.345,-203976
-152.339,-205414
-152.333,-207000
-152.327,-208744
-152.321,-210662
-152.315,-212768
-152.309,-215070
-152.303,-217576
-152.297,-220292
-152.291,-223222
-152.285,-226366
-152.279,-229724
-152.273,-233290
-152.267,-237056
-152.261,-241010
-152.255,-245142
-152.249,-249434
-152.243,-253866
-152.237,-258416
-152.231,-263060
-152.225,-267772
-152.219,-272522
-152.213,-277278
-152.207,-282008
-152.201,-286676
-152.194,-291246
-152.188,-295682
-152.182,-299944
-152.176,-303992
-152.17,-307792
-152.164,-311300
-152.158,-314482
-152.152,-317298
-152.146,-319714
-152.14,-321692
-152.134,-323202
-152.128,-324210
-152.122,-324690
-152.116,-324616
-152.11,-323964
-152.104,-322712
-152.098,-320846
-152.092,-318350
-152.086,-315218
-152.08,-311440
-152.074,-307016
-152.068,-301948
-152.062,-296240
-152.056,-289904
-152.05,-282952
-152.044,-275402
-152.037,-267274
-152.031,-258596
-152.025,-249394
-152.019,-239702
-152.013,-229554
-152.007,-218986
-152.001,-208042
-151.995,-196765.2
-151.989,-185199.4
-151.983,-173392.6
-151.977,-161394.2
-151.971,-149254.4
-151.965,-137024.4
-151.959,-124756.4
-151.953,-112502.6
-151.947,-100315.4
-151.941,-88246.8
-151.935,-76348
-151.929,-64669.4
-151.923,-53260.2
-151.917,-42167.8
-151.911,-31437.6
-151.905,-21113.8
-151.899,-11236.86
-151.893,-1845.752
-151.887,7023.74
-151.88,15338.96
-151.874,23070.2
-151.868,30191.4
-151.862,36679.4
-151.856,42515
-151.85,47682.4
-151.844,52169.4
-151.838,55967.8
-151.832,59072.8
-151.826,61483.2
-151.82,63201.4
-151.814,64233.8
-151.808,64589.6
-151.802,64282
-151.796,63327
-151.79,61743.6
-151.784,59554.2
-151.778,56783.6
-151.772,53459.4
-151.766,49611.6
-151.76,45272.2
-151.754,40475.2
-151.748,35256.6
-151.742,29653.8
-151.736,23705.4
-151.729,17451.36
-151.723,10932.38
-151.717,4189.74
-151.711,-2734.76
-151.705,-9799.26
-151.699,-16961.86
-151.693,-24180.8
-151.687,-31415
-151.681,-38623.8
-151.675,-45767.4
-151.669,-52807.4
-151.663,-59705.8
-151.657,-66426.6
-151.651,-72935.4
-151.645,-79199
-151.639,-85186
-151.633,-90867.6
-151.627,-96216.4
-151.621,-101207
-151.615,-105816.8
-151.609,-110025
-151.603,-113813.6
-151.597,-117166.8
-151.591,-120071.4
-151.585,-122516.4
-151.579,-124493.6
-151.572,-125997.4
-151.566,-127024.8
-151.56,-127575.4
-151.554,-127651
-151.548,-127256.4
-151.542,-126398.6
-151.536,-125087.2
-151.53,-123334.4
-151.524,-121154.2
-151.518,-118563.8
-151.512,-115581.8
-151.506,-112229.4
-151.5,-108529.6
-151.494,-104507.6
-151.488,-100190.2
-151.482,-95606.4
-151.476,-90786.2
-151.47,-85761.4
-151.464,-80565.2
-151.458,-75232
-151.452,-69797
-151.446,-64296.4
-151.44,-58767.4
-151.434,-53247.4
-151.428,-47774.4
-151.421,-42386.4
-151.415,-37121.4
-151.409,-32017.6
-151.403,-27112.4
-151.397,-22443
-151.391,-18045.16
-151.385,-13954.58
-151.379,-10205.22
-151.373,-6829.84
-151.367,-3859.66
-151.361,-1324.17
-151.355,748.974
-151.349,2334.42
-151.343,3408.94
-151.337,3951.7
-151.331,3944.62
-151.325,3372.12
-151.319,2221.72
-151.313,483.79
-151.307,-1848.096
-151.301,-4777.4
-151.295,-8304.06
-151.289,-12424.76
-151.283,-17132.76
-151.277,-22418
-151.271,-28267.2
-151.264,-34663.2
-151.258,-41585.6
-151.252,-49011.2
-151.246,-56912.6
-151.24,-65260.2
-151.234,-74020.8
-151.228,-83158.2
-151.222,-92633.8
-151.216,-102405.8
-151.21,-112430.6
-151.204,-122662
-151.198,-133051.6
-151.192,-143549.6
-151.186,-154104.6
-151.18,-164663.6
-151.174,-175172.8
-151.168,-185577.6
-151.162,-195822.8
-151.156,-205854
-151.15,-215614
-151.144,-225050
-151.138,-234106
-151.132,-242732
-151.126,-250874
-151.12,-258482
-151.113,-265508
-151.107,-271906
-151.101,-277632
-151.095,-282646
-151.089,-286908
-151.083,-290384
-151.077,-293044
