ppm,Intensity
-76.2198,-831405
-76.2138,-884875
-76.2078,-933280
-76.2017,-976090
-76.1957,-1013025
-76.1896,-1044025
-76.1836,-1069270
-76.1776,-1089140
-76.1715,-1104205
-76.1655,-1115155
-76.1594,-1122800
-76.1534,-1127980
-76.1474,-1131550
-76.1413,-1134300
-76.1353,-1136940
-76.1292,-1140060
-76.1232,-1144085
-76.1172,-1149255
-76.1111,-1155645
-76.1051,-1163120
-76.0991,-1171390
-76.093,-1180005
-76.087,-1188390
-76.0809,-1195875
-76.0749,-1201745
-76.0689,-1205275
-76.0628,-1205775
-76.0568,-1202620
-76.0507,-1195300
-76.0447,-1183435
-76.0387,-1166795
-76.0326,-1145330
-76.0266,-1119140
-76.0205,-1088505
-76.0145,-1053830
-76.0085,-1015660
-76.0024,-974625
-75.9964,-931415
-75.9903,-886750
-75.9843,-841340
-75.9783,-795845
-75.9722,-750855
-75.9662,-706880
-75.9602,-664310
-75.9541,-623415
-75.9481,-584365
-75.942,-547215
-75.936,-511945
-75.93,-478462.5
-75.9239,-446653
-75.9179,-416397
-75.9118,-387612
-75.9058,-360278.5
-75.8998,-334469.5
-75.8937,-310372.5
-75.8877,-288302.5
-75.8816,-268705
-75.8756,-252153.5
-75.8696,-239329
-75.8635,-230997.5
-75.8575,-227973
-75.8514,-231074
-75.8454,-241075
-75.8394,-258654.5
-75.8333,-284341
-75.8273,-318466
-75.8213,-361117
-75.8152,-412103
-75.8092,-470927
-75.8031,-536775
-75.7971,-608520
-75.7911,-684730
-75.785,-763720
-75.779,-843570
-75.7729,-922220
-75.7669,-997500
-75.7609,-1067255
-75.7548,-1129395
-75.7488,-1181995
-75.7427,-1223380
-75.7367,-1252195
-75.7307,-1267485
-75.7246,-1268730
-75.7186,-1255895
-75.7125,-1229455
-75.7065,-1190380
-75.7005,-1140110
-75.6944,-1080545
-75.6884,-1013950
-75.6824,-942895
-75.6763,-870155
-75.6703,-798630
-75.6642,-731210
-75.6582,-670690
-75.6522,-619650
-75.6461,-580355
-75.6401,-554680
-75.634,-544025
-75.628,-549260
-75.622,-570695
-75.6159,-608075
-75.6099,-660560
-75.6038,-726795
-75.5978,-804925
-75.5918,-892690
-75.5857,-987500
-75.5797,-1086525
-75.5736,-1186815
-75.5676,-1285380
-75.5616,-1379330
-75.5555,-1465950
-75.5495,-1542805
-75.5435,-1607810
-75.5374,-1659295
-75.5314,-1696055
-75.5253,-1717360
-75.5193,-1722985
-75.5133,-1713170
-75.5072,-1688620
-75.5012,-1650425
-75.4951,-1600010
-75.4891,-1539080
-75.4831,-1469530
-75.477,-1393345
-75.471,-1312555
-75.4649,-1229135
-75.4589,-1144935
-75.4529,-1061630
-75.4468,-980670
-75.4408,-903230
-75.4347,-830210
-75.4287,-762220
-75.4227,-699590
-75.4166,-642380
-75.4106,-590425
-75.4046,-543365
-75.3985,-500700
-75.3925,-461838.5
-75.3864,-426134.5
-75.3804,-392952.5
-75.3744,-361704
-75.3683,-331886.5
-75.3623,-303114
-75.3562,-275135
-75.3502,-247846
-75.3442,-221290
-75.3381,-195648.5
-75.3321,-171220.5
-75.326,-148402.5
-75.32,-127650.5
-75.314,-109450.5
-75.3079,-94279.5
-75.3019,-82567
-75.2959,-74665
-75.2898,-70815
-75.2838,-71125
-75.2777,-75551.5
-75.2717,-83891
-75.2657,-95780
-75.2596,-110698.5
-75.2536,-127990.5
-75.2475,-146882.5
-75.2415,-166513
-75.2355,-185966.5
-75.2294,-204307
-75.2234,-220617.5
-75.2173,-234036.5
-75.2113,-243789.5
-75.2053,-249225
-75.1992,-249836
-75.1932,-245282
-75.1871,-235403
-75.1811,-220223.5
-75.1751,-199952
-75.169,-174973.5
-75.163,-145831.5
-75.157,-113211.5
-75.1509,-77911.5
-75.1449,-40815.9
-75.1388,-2860.84
-75.1328,34994.15
-75.1268,71803
-75.1207,106659
-75.1147,138726
-75.1086,167260.5
-75.1026,191634
-75.0966,211345.5
-75.0905,226035
-75.0845,235484
-75.0784,239618.5
-75.0724,238503
-75.0664,232330
-75.0603,221409
-75.0543,206149
-75.0482,187039.5
-75.0422,164633
-75.0362,139522
-75.0301,112320
-75.0241,83640.5
-75.0181,54081.5
-75.012,24204.1
-75.006,-5480
-74.9999,-34520
-74.9939,-62536.5
-74.9879,-89229
-74.9818,-114379.5
-74.9758,-137853.5
-74.9697,-159601
-74.9637,-179652
-74.9577,-198110.5
-74.9516,-215147.5
-74.9456,-230994
-74.9395,-245927.5
-74.9335,-260262.5
-74.9275,-274338
-74.9214,-288503
-74.9154,-303107
-74.9093,-318483.5
-74.9033,-334941
-74.8973,-352748.5
-74.8912,-372129
-74.8852,-393246
-74.8792,-416200.5
-74.8731,-441022
-74.8671,-467669
-74.861,-496025.5
-74.855,-525900
-74.849,-557045
-74.8429,-589130
-74.8369,-621790
-74.8308,-654610
-74.8248,-687135
-74.8188,-718900
-74.8127,-749435
-74.8067,-778275
-74.8006,-804975
-74.7946,-829130
-74.7886,-850380
-74.7825,-868420
-74.7765,-883010
-74.7704,-893980
-74.7644,-901240
-74.7584,-904755
-74.7523,-904575
-74.7463,-900805
-74.7403,-893620
-74.7342,-883225
-74.7282,-869875
-74.7221,-853840
-74.7161,-835415
-74.7101,-814885
-74.704,-792530
-74.698,-768605
-74.6919,-743345
-74.6859,-716940
-74.6799,-689545
-74.6738,-661280
-74.6678,-632225
-74.6617,-602415
-74.6557,-571875
-74.6497,-540580
-74.6436,-508515
-74.6376,-475649.5
-74.6315,-441954.5
-74.6255,-407420.5
-74.6195,-372055.5
-74.6134,-335900.5
-74.6074,-299029
-74.6014,-261553
-74.5953,-223628.5
-74.5893,-185449
-74.5832,-147249.5
-74.5772,-109300
-74.5712,-71899.5
-74.5651,-35373.05
-74.5591,-62.0115
-74.553,33682.6
-74.547,65509
-74.541,95067
-74.5349,122020
-74.5289,146047.5
-74.5228,166849.5
-74.5168,184152.5
-74.5108,197707.5
-74.5047,207296.5
-74.4987,212731.5
-74.4927,213855
-74.4866,210542.5
-74.4806,202703.5
-74.4745,190283
-74.4685,173266
-74.4625,151679.5
-74.4564,125601.5
-74.4504,95163
-74.4443,60558.5
-74.4383,22052.25
-74.4323,-20014.65
-74.4262,-65218
-74.4202,-113041
-74.4141,-162877.5
-74.4081,-214025
-74.4021,-265691.5
-74.396,-317000
-74.39,-367001
-74.3839,-414686
-74.3779,-459010.5
-74.3719,-498916
-74.3658,-533360
-74.3598,-561350
-74.3538,-581970
-74.3477,-594420
-74.3417,-598060
-74.3356,-592425
-74.3296,-577260
-74.3236,-552565
-74.3175,-518575
-74.3115,-475811.5
-74.3054,-425056.5
-74.2994,-367360.5
-74.2934,-304021
-74.2873,-236559.5
-74.2813,-166685
-74.2752,-96252.5
-74.2692,-27211.9
-74.2632,38447.25
-74.2571,98757
-74.2511,151829.5
-74.245,195921.5
-74.239,229488
-74.233,251239.5
-74.2269,260184.5
-74.2209,255670
-74.2149,237403
-74.2088,205469
-74.2028,160330.5
-74.1967,102819.5
-74.1907,34109.85
-74.1847,-44314.45
-74.1786,-130710.5
-74.1726,-223125.5
-74.1665,-319463
-74.1605,-417549.5
-74.1545,-515200
-74.1484,-610295
-74.1424,-700840
-74.1363,-785020
-74.1303,-861265
-74.1243,-928290
-74.1182,-985125
-74.1122,-1031130
-74.1061,-1066030
-74.1001,-1089870
-74.0941,-1103035
-74.088,-1106210
-74.082,-1100340
-74.076,-1086590
-74.0699,-1066290
-74.0639,-1040895
-74.0578,-1011910
-74.0518,-980840
-74.0458,-949150
-74.0397,-918200
-74.0337,-889215
-74.0276,-863240
-74.0216,-841120
-74.0156,-823480
-74.0095,-810735
-74.0035,-803055
-73.9974,-800405
-73.9914,-802550
-73.9854,-809085
-73.9793,-819455
-73.9733,-832990
-73.9672,-848940
-73.9612,-866510
-73.9552,-884895
-73.9491,-903300
-73.9431,-920985
-73.9371,-937280
-73.931,-951605
-73.925,-963480
-73.9189,-972555
-73.9129,-978590
-73.9069,-981470
-73.9008,-981190
-73.8948,-977880
-73.8887,-971745
-73.8827,-963100
-73.8767,-952325
-73.8706,-939870
-73.8646,-926230
-73.8585,-911935
-73.8525,-897540
-73.8465,-883605
-73.8404,-870670
-73.8344,-859280
-73.8283,-849925
-73.8223,-843070
-73.8163,-839120
-73.8102,-838420
-73.8042,-841240
-73.7982,-847770
-73.7921,-858115
-73.7861,-872270
-73.78,-890140
-73.774,-911505
-73.768,-936055
-73.7619,-963350
-73.7559,-992855
-73.7498,-1023930
-73.7438,-1055845
-73.7378,-1087790
-73.7317,-1118895
-73.7257,-1148260
-73.7196,-1174950
-73.7136,-1198070
-73.7076,-1216735
-73.7015,-1230145
-73.6955,-1237595
-73.6895,-1238505
-73.6834,-1232445
-73.6774,-1219145
-73.6713,-1198530
-73.6653,-1170725
-73.6593,-1136045
-73.6532,-1095020
-73.6472,-1048345
-73.6411,-996905
-73.6351,-941720
-73.6291,-883925
-73.623,-824750
-73.617,-765455
-73.6109,-707295
-73.6049,-651505
-73.5989,-599225
-73.5928,-551475
-73.5868,-509120
-73.5807,-472853
-73.5747,-443157.5
-73.5687,-420302
-73.5626,-404332.5
-73.5566,-395080
-73.5506,-392169.5
-73.5445,-395041.5
-73.5385,-402980
-73.5324,-415145.5
-73.5264,-430613.5
-73.5204,-448412.5
-73.5143,-467571
-73.5083,-487152.5
-73.5022,-506300
-73.4962,-524260
-73.4902,-540420
-73.4841,-554330
-73.4781,-565705
-73.472,-574450
-73.466,-580630
-73.46,-584480
-73.4539,-586385
-73.4479,-586840
-73.4418,-586445
-73.4358,-585850
-73.4298,-585725
-73.4237,-586725
-73.4177,-589480
-73.4117,-594515
-73.4056,-602265
-73.3996,-613040
-73.3935,-627015
-73.3875,-644205
-73.3815,-664485
-73.3754,-687585
-73.3694,-713105
-73.3633,-740535
-73.3573,-769270
-73.3513,-798635
-73.3452,-827925
-73.3392,-856425
-73.3331,-883425
-73.3271,-908270
-73.3211,-930355
-73.315,-949175
-73.309,-964300
-73.3029,-975415
-73.2969,-982320
-73.2909,-984920
-73.2848,-983215
-73.2788,-977310
-73.2728,-967400
-73.2667,-953750
-73.2607,-936675
-73.2546,-916545
-73.2486,-893765
-73.2426,-868760
-73.2365,-841960
-73.2305,-813810
-73.2244,-784745
-73.2184,-755205
-73.2124,-725620
-73.2063,-696420
-73.2003,-668030
-73.1942,-640875
-73.1882,-615385
-73.1822,-591975
-73.1761,-571075
-73.1701,-553095
-73.164,-538435
-73.158,-527465
-73.152,-520525
-73.1459,-517900
-73.1399,-519805
-73.1339,-526370
-73.1278,-537630
-73.1218,-553495
-73.1157,-573755
-73.1097,-598060
-73.1037,-625910
-73.0976,-656670
-73.0916,-689575
-73.0855,-723730
-73.0795,-758140
-73.0735,-791730
-73.0674,-823380
-73.0614,-851960
-73.0553,-876365
-73.0493,-895550
-73.0433,-908575
-73.0372,-914650
-73.0312,-913150
-73.0251,-903665
-73.0191,-886010
-73.0131,-860235
-73.007,-826650
-73.001,-785795
-72.995,-738450
-72.9889,-685600
-72.9829,-628405
-72.9768,-568160
-72.9708,-506250
-72.9648,-444113.5
-72.9587,-383168
-72.9527,-324778.5
-72.9466,-270199.5
-72.9406,-220531.5
-72.9346,-176683.5
-72.9285,-139340.5
-72.9225,-108941
-72.9164,-85670
-72.9104,-69452.5
-72.9044,-59967
-72.8983,-56663
-72.8923,-58792
-72.8863,-65441
-72.8802,-75578.5
-72.8742,-88101
-72.8681,-101880.5
-72.8621,-115813.5
-72.8561,-128871
-72.85,-140136.5
-72.844,-148845
-72.8379,-154411
-72.8319,-156448
-72.8259,-154779
-72.8198,-149440.5
-72.8138,-140671
-72.8077,-128895.5
-72.8017,-114703.5
-72.7957,-98815
-72.7896,-82048.5
-72.7836,-65282
-72.7775,-49417
-72.7715,-35337.9
-72.7655,-23879.4
-72.7594,-15797.35
-72.7534,-11741.2
-72.7474,-12238.75
-72.7413,-17681.65
-72.7353,-28323.25
-72.7292,-44280.25
-72.7232,-65541.5
-72.7172,-91982
-72.7111,-123379.5
-72.7051,-159438
-72.699,-199807.5
-72.693,-244108.5
-72.687,-291948.5
-72.6809,-342947
-72.6749,-396741
-72.6688,-453002.5
-72.6628,-511440
-72.6568,-571795
-72.6507,-633855
-72.6447,-697410
-72.6386,-762290
-72.6326,-828300
-72.6266,-895250
-72.6205,-962905
-72.6145,-1031005
-72.6085,-1099220
-72.6024,-1167185
-72.5964,-1234460
-72.5903,-1300560
-72.5843,-1364955
-72.5783,-1427085
-72.5722,-1486370
-72.5662,-1542255
-72.5601,-1594215
-72.5541,-1641785
-72.5481,-1684585
-72.542,-1722350
-72.536,-1754950
-72.5299,-1782395
-72.5239,-1804860
-72.5179,-1822665
-72.5118,-1836295
-72.5058,-1846370
-72.4997,-1853630
-72.4937,-1858905
-72.4877,-1863085
-72.4816,-1867070
-72.4756,-1871745
-72.4696,-1877925
-72.4635,-1886320
-72.4575,-1897490
-72.4514,-1911815
-72.4454,-1929470
-72.4394,-1950405
-72.4333,-1974335
-72.4273,-2000735
-72.4212,-2028870
-72.4152,-2057800
-72.4092,-2086415
-72.4031,-2113495
-72.3971,-2137720
-72.391,-2157765
-72.385,-2172330
-72.379,-2180190
-72.3729,-2180285
-72.3669,-2171715
-72.3608,-2153840
-72.3548,-2126270
-72.3488,-2088910
-72.3427,-2041970
-72.3367,-1985950
-72.3307,-1921655
-72.3246,-1850150
-72.3186,-1772725
-72.3125,-1690860
-72.3065,-1606175
-72.3005,-1520355
-72.2944,-1435110
-72.2884,-1352110
-72.2823,-1272920
-72.2763,-1198945
-72.2703,-1131405
-72.2642,-1071260
-72.2582,-1019220
-72.2521,-975715
-72.2461,-940880
-72.2401,-914575
-72.234,-896400
-72.228,-885740
-72.2219,-881765
-72.2159,-883515
-72.2099,-889925
-72.2038,-899885
-72.1978,-912290
-72.1918,-926085
-72.1857,-940310
-72.1797,-954155
-72.1736,-966960
-72.1676,-978260
-72.1616,-987770
-72.1555,-995415
-72.1495,-1001300
-72.1434,-1005685
-72.1374,-1008985
-72.1314,-1011695
-72.1253,-1014380
-72.1193,-1017635
-72.1132,-1022015
-72.1072,-1028010
-72.1012,-1036025
-72.0951,-1046295
-72.0891,-1058920
-72.0831,-1073800
-72.077,-1090645
-72.071,-1108980
-72.0649,-1128140
-72.0589,-1147305
-72.0529,-1165510
-72.0468,-1181695
-72.0408,-1194735
-72.0347,-1203495
-72.0287,-1206870
-72.0227,-1203820
-72.0166,-1193435
-72.0106,-1174975
-72.0045,-1147885
-71.9985,-1111845
-71.9925,-1066790
-71.9864,-1012915
-71.9804,-950680
-71.9743,-880805
-71.9683,-804265
-71.9623,-722245
-71.9562,-636140
-71.9502,-547490
-71.9442,-457936.5
-71.9381,-369205.5
-71.9321,-283030
-71.926,-201110.5
-71.92,-125069
-71.914,-56401.5
-71.9079,3562.5
-71.9019,53698.5
-71.8958,93113
-71.8898,121168.5
-71.8838,137499.5
-71.8777,142017.5
-71.8717,134914.5
-71.8656,116650.5
-71.8596,87942.5
-71.8536,49739.25
-71.8475,3196.775
-71.8415,-50354
-71.8354,-109448
-71.8294,-172519.5
-71.8234,-237945.5
-71.8173,-304086.5
-71.8113,-369329
-71.8053,-432124.5
-71.7992,-491024
-71.7932,-544715
-71.7871,-592055
-71.7811,-632085
-71.7751,-664065
-71.769,-687480
-71.763,-702040
-71.7569,-707705
-71.7509,-704670
-71.7449,-693345
-71.7388,-674365
-71.7328,-648555
-71.7267,-616905
-71.7207,-580545
-71.7147,-540720
-71.7086,-498744
-71.7026,-455974
-71.6965,-413767.5
-71.6905,-373448.5
-71.6845,-336269.5
-71.6784,-303381
-71.6724,-275796.5
-71.6664,-254368
-71.6603,-239764
-71.6543,-232449
-71.6482,-232673
-71.6422,-240466
-71.6362,-255637
-71.6301,-277783.5
-71.6241,-306300.5
-71.618,-340400.5
-71.612,-379140.5
-71.606,-421446
-71.5999,-466147.5
-71.5939,-512015
-71.5878,-557790
-71.5818,-602235
-71.5758,-644165
-71.5697,-682485
-71.5637,-716210
-71.5576,-744520
-71.5516,-766765
-71.5456,-782500
-71.5395,-791480
-71.5335,-793685
-71.5275,-789305
-71.5214,-778740
-71.5154,-762595
-71.5093,-741645
-71.5033,-716810
-71.4973,-689145
-71.4912,-659790
-71.4852,-629930
-71.4791,-600765
-71.4731,-573470
-71.4671,-549170
-71.461,-528885
-71.455,-513495
-71.4489,-503745
-71.4429,-500185
-71.4369,-503185
-71.4308,-512905
-71.4248,-529290
-71.4187,-552100
-71.4127,-580880
-71.4067,-615015
-71.4006,-653730
-71.3946,-696125
-71.3886,-741190
-71.3825,-787865
-71.3765,-835060
-71.3704,-881690
-71.3644,-926705
-71.3584,-969150
-71.3523,-1008155
-71.3463,-1042990
-71.3402,-1073085
-71.3342,-1098035
-71.3282,-1117600
-71.3221,-1131740
-71.3161,-1140590
-71.31,-1144440
-71.304,-1143750
-71.298,-1139115
-71.2919,-1131220
-71.2859,-1120860
-71.2799,-1108855
-71.2738,-1096060
-71.2678,-1083310
-71.2617,-1071410
-71.2557,-1061070
-71.2497,-1052935
-71.2436,-1047500
-71.2376,-1045150
-71.2315,-1046115
-71.2255,-1050475
-71.2195,-1058165
-71.2134,-1068980
-71.2074,-1082580
-71.2013,-1098510
-71.1953,-1116225
-71.1893,-1135105
-71.1832,-1154495
-71.1772,-1173720
-71.1711,-1192115
-71.1651,-1209045
-71.1591,-1223945
-71.153,-1236320
-71.147,-1245780
-71.141,-1252035
-71.1349,-1254905
-71.1289,-1254345
-71.1228,-1250400
-71.1168,-1243230
-71.1108,-1233090
-71.1047,-1220310
-71.0987,-1205270
-71.0926,-1188395
-71.0866,-1170120
-71.0806,-1150875
-71.0745,-1131075
-71.0685,-1111075
-71.0624,-1091190
-71.0564,-1071655
-71.0504,-1052640
-71.0443,-1034225
-71.0383,-1016430
-71.0322,-999200
-71.0262,-982415
-71.0202,-965925
-71.0141,-949540
-71.0081,-933055
-71.0021,-916270
-70.996,-899020
-70.99,-881155
-70.9839,-862590
-70.9779,-843295
-70.9719,-823305
-70.9658,-802710
-70.9598,-781690
-70.9537,-760465
-70.9477,-739300
-70.9417,-718500
-70.9356,-698395
-70.9296,-679305
-70.9235,-661530
-70.9175,-645335
-70.9115,-630930
-70.9054,-618460
-70.8994,-607990
-70.8933,-599500
-70.8873,-592875
-70.8813,-587925
-70.8752,-584380
-70.8692,-581915
-70.8632,-580140
-70.8571,-578665
-70.8511,-577085
-70.845,-575015
-70.839,-572135
-70.833,-568185
-70.8269,-563005
-70.8209,-556540
-70.8148,-548865
-70.8088,-540195
-70.8028,-530870
-70.7967,-521350
-70.7907,-512225
-70.7846,-504175
-70.7786,-497954.5
-70.7726,-494363
-70.7665,-494210.5
-70.7605,-498288
-70.7544,-507330
-70.7484,-521975
-70.7424,-542750
-70.7363,-570025
-70.7303,-604010
-70.7243,-644715
-70.7182,-691980
-70.7122,-745425
-70.7061,-804515
-70.7001,-868520
-70.6941,-936580
-70.688,-1007710
-70.682,-1080845
-70.6759,-1154870
-70.6699,-1228655
-70.6639,-1301100
-70.6578,-1371180
-70.6518,-1437960
-70.6457,-1500630
-70.6397,-1558535
-70.6337,-1611175
-70.6276,-1658235
-70.6216,-1699555
-70.6155,-1735160
-70.6095,-1765210
-70.6035,-1790000
-70.5974,-1809935
-70.5914,-1825485
-70.5854,-1837175
-70.5793,-1845540
-70.5733,-1851095
-70.5672,-1854320
-70.5612,-1855625
-70.5552,-1855345
-70.5491,-1853710
-70.5431,-1850865
-70.537,-1846855
-70.531,-1841640
-70.525,-1835105
-70.5189,-1827090
-70.5129,-1817405
-70.5068,-1805865
-70.5008,-1792290
-70.4948,-1776565
-70.4887,-1758635
-70.4827,-1738545
-70.4767,-1716430
-70.4706,-1692535
-70.4646,-1667220
-70.4585,-1640945
-70.4525,-1614245
-70.4465,-1587735
-70.4404,-1562060
-70.4344,-1537890
-70.4283,-1515865
-70.4223,-1496570
-70.4163,-1480515
-70.4102,-1468085
-70.4042,-1459525
-70.3981,-1454925
-70.3921,-1454215
-70.3861,-1457125
-70.38,-1463240
-70.374,-1471970
-70.3679,-1482595
-70.3619,-1494290
-70.3559,-1506155
-70.3498,-1517250
-70.3438,-1526640
-70.3378,-1533450
-70.3317,-1536895
-70.3257,-1536305
-70.3196,-1531185
-70.3136,-1521220
-70.3076,-1506310
-70.3015,-1486545
-70.2955,-1462255
-70.2894,-1433945
-70.2834,-1402320
-70.2774,-1368210
-70.2713,-1332580
-70.2653,-1296445
-70.2592,-1260860
-70.2532,-1226830
-70.2472,-1195310
-70.2411,-1167115
-70.2351,-1142920
-70.229,-1123195
-70.223,-1108200
-70.217,-1097955
-70.2109,-1092250
-70.2049,-1090645
-70.1989,-1092480
-70.1928,-1096920
-70.1868,-1102960
-70.1807,-1109500
-70.1747,-1115360
-70.1687,-1119355
-70.1626,-1120330
-70.1566,-1117225
-70.1505,-1109095
-70.1445,-1095180
-70.1385,-1074915
-70.1324,-1047970
-70.1264,-1014235
-70.1203,-973875
-70.1143,-927280
-70.1083,-875055
-70.1022,-818025
-70.0962,-757170
-70.0901,-693600
-70.0841,-628520
-70.0781,-563170
-70.072,-498789
-70.066,-436574.5
-70.06,-377635
-70.0539,-322957
-70.0479,-273377.5
-70.0418,-229560.5
-70.0358,-191984
-70.0298,-160933
-70.0237,-136502.5
-70.0177,-118603.5
-70.0116,-106983
-70.0056,-101239.5
-69.9996,-100854.5
-69.9935,-105214
-69.9875,-113641
-69.9814,-125424
-69.9754,-139844
-69.9694,-156198.5
-69.9633,-173825.5
-69.9573,-192118.5
-69.9512,-210540
-69.9452,-228630
-69.9392,-246008
-69.9331,-262374
-69.9271,-277505
-69.9211,-291244.5
-69.915,-303498
-69.909,-314219.5
-69.9029,-323402.5
-69.8969,-331069.5
-69.8909,-337264
-69.8848,-342044.5
-69.8788,-345477
-69.8727,-347635.5
-69.8667,-348600
-69.8607,-348458.5
-69.8546,-347310
-69.8486,-345269.5
-69.8425,-342470.5
-69.8365,-339073.5
-69.8305,-335265.5
-69.8244,-331264
-69.8184,-327317
-69.8123,-323702
-69.8063,-320720
-69.8003,-318690.5
-69.7942,-317940.5
-69.7882,-318795
-69.7822,-321564
-69.7761,-326530
-69.7701,-333934
-69.764,-343965.5
-69.758,-356747
-69.752,-372330
-69.7459,-390687.5
-69.7399,-411710
-69.7338,-435207.5
-69.7278,-460914.5
-69.7218,-488496
-69.7157,-517560
-69.7097,-547670
-69.7036,-578370
-69.6976,-609170
-69.6916,-639615
-69.6855,-669245
-69.6795,-697655
-69.6735,-724485
-69.6674,-749420
-69.6614,-772230
-69.6553,-792735
-69.6493,-810825
-69.6433,-826455
-69.6372,-839625
-69.6312,-850370
-69.6251,-858765
-69.6191,-864890
-69.6131,-868820
-69.607,-870620
-69.601,-870340
-69.5949,-867985
-69.5889,-863530
-69.5829,-856920
-69.5768,-848065
-69.5708,-836850
-69.5647,-823160
-69.5587,-806890
-69.5527,-787955
-69.5466,-766320
-69.5406,-742020
-69.5346,-715180
-69.5285,-686030
-69.5225,-654915
-69.5164,-622305
-69.5104,-588800
-69.5044,-555125
-69.4983,-522110
-69.4923,-490684.5
-69.4862,-461838.5
-69.4802,-436600
-69.4742,-415996
-69.4681,-401012
-69.4621,-392551.5
-69.456,-391392
-69.45,-398152.5
-69.444,-413250
-69.4379,-436877.5
-69.4319,-468977.5
-69.4258,-509235
-69.4198,-557060
-69.4138,-611630
-69.4077,-671860
-69.4017,-736475
-69.3957,-804020
-69.3896,-872930
-69.3836,-941555
-69.3775,-1008245
-69.3715,-1071390
-69.3655,-1129490
-69.3594,-1181210
-69.3534,-1225420
-69.3473,-1261255
-69.3413,-1288125
-69.3353,-1305770
-69.3292,-1314240
-69.3232,-1313905
-69.3171,-1305440
-69.3111,-1289805
-69.3051,-1268190
-69.299,-1241975
-69.293,-1212690
-69.2869,-1181920
-69.2809,-1151290
-69.2749,-1122350
-69.2688,-1096555
-69.2628,-1075200
-69.2568,-1059355
-69.2507,-1049855
-69.2447,-1047240
-69.2386,-1051780
-69.2326,-1063435
-69.2266,-1081875
-69.2205,-1106510
-69.2145,-1136510
-69.2084,-1170845
-69.2024,-1208330
-69.1964,-1247680
-69.1903,-1287550
-69.1843,-1326605
-69.1782,-1363545
-69.1722,-1397185
-69.1662,-1426450
-69.1601,-1450450
-69.1541,-1468465
-69.148,-1479980
-69.142,-1484690
-69.136,-1482475
-69.1299,-1473400
-69.1239,-1457710
-69.1179,-1435765
-69.1118,-1408050
-69.1058,-1375120
-69.0997,-1337565
-69.0937,-1296010
-69.0877,-1251045
-69.0816,-1203240
-69.0756,-1153100
-69.0695,-1101080
-69.0635,-1047545
-69.0575,-992815
-69.0514,-937130
-69.0454,-880700
-69.0393,-823680
-69.0333,-766230
-69.0273,-708505
-69.0212,-650675
-69.0152,-592960
-69.0092,-535630
-69.0031,-479001.5
-68.9971,-423471.5
-68.991,-369488.5
-68.985,-317555
-68.979,-268215.5
-68.9729,-222033
-68.9669,-179571.5
-68.9608,-141367.5
-68.9548,-107906.5
-68.9488,-79593.5
-68.9427,-56729
-68.9367,-39491.2
-68.9306,-27914.05
-68.9246,-21878.9
-68.9186,-21109.85
-68.9125,-25174.8
-68.9065,-33496.6
-68.9004,-45370.6
-68.8944,-59987
-68.8884,-76458
-68.8823,-93856
-68.8763,-111244.5
-68.8703,-127718.5
-68.8642,-142438.5
-68.8582,-154665.5
-68.8521,-163791.5
-68.8461,-169361.5
-68.8401,-171091.5
-68.834,-168880
-68.828,-162806
-68.8219,-153125.5
-68.8159,-140254
-68.8099,-124744.5
-68.8038,-107262
-68.7978,-88547
-68.7917,-69381.5
-68.7857,-50551
-68.7797,-32806.15
-68.7736,-16831.55
-68.7676,-3212.89
-68.7615,7586.9
-68.7555,15247.05
-68.7495,19595.7
-68.7434,20614.75
-68.7374,18433.6
-68.7314,13312.5
-68.7253,5625
-68.7193,-4170.41
-68.7132,-15563.5
-68.7072,-28021.95
-68.7012,-41027.85
-68.6951,-54113
-68.6891,-66885
-68.683,-79055
-68.677,-90459.5
-68.671,-101067.5
-68.6649,-110987
-68.6589,-120460
-68.6528,-129849
-68.6468,-139616.5
-68.6408,-150296.5
-68.6347,-162460
-68.6287,-176679
-68.6226,-193487
-68.6166,-213337.5
-68.6106,-236568
-68.6045,-263366.5
-68.5985,-293743.5
-68.5925,-327511.5
-68.5864,-364275
-68.5804,-403426.5
-68.5743,-444157.5
-68.5683,-485477
-68.5623,-526235
-68.5562,-565170
-68.5502,-600940
-68.5441,-632165
-68.5381,-657515
-68.5321,-675710
-68.526,-685625
-68.52,-686300
-68.5139,-676995
-68.5079,-657235
-68.5019,-626820
-68.4958,-585855
-68.4898,-534755
-68.4837,-474218
-68.4777,-405236.5
-68.4717,-329052.5
-68.4656,-247128
-68.4596,-161096.5
-68.4536,-72717.5
-68.4475,16181.65
-68.4415,103758.5
-68.4354,188209.5
-68.4294,267826
-68.4234,341038.5
-68.4173,406457.5
-68.4113,462907.5
-68.4052,509455
-68.3992,545410
-68.3932,570350
-68.3871,584100
-68.3811,586730
-68.375,578530
-68.369,559970
-68.363,531700
-68.3569,494473.5
-68.3509,449149
-68.3448,396630.5
-68.3388,337842
-68.3328,273698
-68.3267,205074.5
-68.3207,132796
-68.3147,57615.5
-68.3086,-19785.65
-68.3026,-98803
-68.2965,-178898.5
-68.2905,-259591.5
-68.2845,-340443
-68.2784,-421038.5
-68.2724,-500970
-68.2663,-579810
-68.2603,-657105
-68.2543,-732355
-68.2482,-805000
-68.2422,-874430
-68.2361,-939965
-68.2301,-1000870
-68.2241,-1056370
-68.218,-1105675
-68.212,-1147985
-68.206,-1182530
-68.1999,-1208595
-68.1939,-1225555
