ppm,intensity,intensity_shifted
125.635,-0.134225,49.9489945
125.621,-0.320062,49.87837644
125.608,-0.509825,49.8062665
125.594,-0.702994,49.73286228
125.58,-0.899075,49.6583515
125.567,-1.09758,49.5829196
125.553,-1.29803,49.5067486
125.54,-1.49996,49.4300152
125.526,-1.70291,49.3528942
125.513,-1.90644,49.2755528
125.499,-2.11015,49.198143
125.486,-2.31362,49.1208244
125.472,-2.51648,49.0437376
125.458,-2.71835,48.967027
125.445,-2.9189,48.890818
125.431,-3.1178,48.815236
125.418,-3.31477,48.7403874
125.404,-3.5095,48.66639
125.391,-3.70175,48.593335
125.377,-3.89129,48.5213098
125.364,-4.07789,48.4504018
125.35,-4.26138,48.3806756
125.336,-4.44156,48.3122072
125.323,-4.61829,48.2450498
125.309,-4.79144,48.1792528
125.296,-4.96088,48.1148656
125.282,-5.12649,48.0519338
125.269,-5.2882,47.990484
125.255,-5.44592,47.9305504
125.242,-5.59958,47.8721596
125.228,-5.74912,47.8153344
125.214,-5.89447,47.7601014
125.201,-6.03557,47.7064834
125.187,-6.17239,47.6544918
125.174,-6.30484,47.6041608
125.16,-6.4329,47.555498
125.147,-6.55649,47.5085338
125.133,-6.67555,47.463291
125.119,-6.79001,47.4197962
125.106,-6.89981,47.3780722
125.092,-7.00486,47.3381532
125.079,-7.10508,47.3000696
125.065,-7.2004,47.263848
125.052,-7.29072,47.2295264
125.038,-7.37596,47.1971352
125.025,-7.45601,47.1667162
125.011,-7.53081,47.1382922
124.997,-7.60028,47.1118936
124.984,-7.66434,47.0875508
124.97,-7.72292,47.0652904
124.957,-7.77599,47.0451238
124.943,-7.8235,47.02707
124.93,-7.86544,47.0111328
124.916,-7.90181,46.9973122
124.903,-7.93264,46.9855968
124.889,-7.95797,46.9759714
124.875,-7.97788,46.9684056
124.862,-7.99247,46.9628614
124.848,-8.00186,46.9592932
124.835,-8.00619,46.9576478
124.821,-8.00564,46.9578568
124.808,-8.00041,46.9598442
124.794,-7.99071,46.9635302
124.781,-7.97679,46.9688198
124.767,-7.9589,46.975618
124.753,-7.93731,46.9838222
124.74,-7.91231,46.9933222
124.726,-7.88416,47.0040192
124.713,-7.85319,47.0157878
124.699,-7.81966,47.0285292
124.686,-7.78388,47.0421256
124.672,-7.74613,47.0564706
124.658,-7.70667,47.0714654
124.645,-7.66577,47.0870074
124.631,-7.62367,47.1030054
124.618,-7.58061,47.1193682
124.604,-7.53677,47.1360274
124.591,-7.49237,47.1528994
124.577,-7.44757,47.1699234
124.564,-7.40251,47.1870462
124.55,-7.35734,47.2042108
124.536,-7.31216,47.2213792
124.523,-7.26707,47.2385134
124.509,-7.22218,47.2555716
124.496,-7.17755,47.272531
124.482,-7.13327,47.2893574
124.469,-7.0894,47.306028
124.455,-7.04603,47.3225086
124.442,-7.00324,47.3387688
124.428,-6.96111,47.3547782
124.414,-6.91976,47.3704912
124.401,-6.8793,47.385866
124.387,-6.83987,47.4008494
124.374,-6.80162,47.4153844
124.36,-6.76475,47.429395
124.347,-6.72944,47.4428128
124.333,-6.69592,47.4555504
124.32,-6.66443,47.4675166
124.306,-6.63522,47.4786164
124.292,-6.60857,47.4887434
124.279,-6.58476,47.4977912
124.265,-6.56406,47.5056572
124.252,-6.54677,47.5122274
124.238,-6.53317,47.5173954
124.225,-6.52353,47.5210586
124.211,-6.51808,47.5231296
124.197,-6.51706,47.5235172
124.184,-6.52064,47.5221568
124.17,-6.52897,47.5189914
124.157,-6.54215,47.513983
124.143,-6.56023,47.5071126
124.13,-6.58319,47.4983878
124.116,-6.61097,47.4878314
124.103,-6.64341,47.4755042
124.089,-6.68033,47.4614746
124.075,-6.72141,47.4458642
124.062,-6.76635,47.428787
124.048,-6.8147,47.410414
124.035,-6.86601,47.3909162
124.021,-6.91972,47.3705064
124.008,-6.97527,47.3493974
123.994,-7.03198,47.3278476
123.981,-7.0892,47.306104
123.967,-7.14622,47.2844364
123.953,-7.20229,47.2631298
123.94,-7.25669,47.2424578
123.926,-7.30869,47.2226978
123.913,-7.35755,47.204131
123.899,-7.40256,47.1870272
123.886,-7.44307,47.1716334
123.872,-7.47846,47.1581852
123.859,-7.50815,47.146903
123.845,-7.53164,47.1379768
123.831,-7.54851,47.1315662
123.818,-7.55841,47.1278042
123.804,-7.56107,47.1267934
123.791,-7.55633,47.1285946
123.777,-7.5441,47.133242
123.764,-7.52439,47.1407318
123.75,-7.49731,47.1510222
123.736,-7.46307,47.1640334
123.723,-7.42193,47.1796666
123.709,-7.37427,47.1977774
123.696,-7.32053,47.2181986
123.682,-7.26122,47.2407364
123.669,-7.19689,47.2651818
123.655,-7.12818,47.2912916
123.642,-7.05572,47.3188264
123.628,-6.98021,47.3475202
123.614,-6.90232,47.3771184
123.601,-6.82278,47.4073436
123.587,-6.74227,47.4379374
123.574,-6.66146,47.4686452
123.56,-6.58102,47.4992124
123.547,-6.50155,47.529411
123.533,-6.42363,47.5590206
123.52,-6.34779,47.5878398
123.506,-6.27448,47.6156976
123.492,-6.20413,47.6424306
123.479,-6.13706,47.6679172
123.465,-6.07357,47.6920434
123.452,-6.01386,47.7147332
123.438,-5.95809,47.7359258
123.425,-5.90634,47.7555908
123.411,-5.85867,47.7737054
123.398,-5.81503,47.7902886
123.384,-5.77537,47.8053594
123.37,-5.73957,47.8189634
123.357,-5.7075,47.83115
123.343,-5.67899,47.8419838
123.33,-5.65384,47.8515408
123.316,-5.63185,47.859897
123.303,-5.6128,47.867136
123.289,-5.59649,47.8733338
123.275,-5.58271,47.8785702
123.262,-5.57127,47.8829174
123.248,-5.56197,47.8864514
123.235,-5.55465,47.889233
123.221,-5.54919,47.8913078
123.208,-5.54544,47.8927328
123.194,-5.54331,47.8935422
123.181,-5.54272,47.8937664
123.167,-5.54361,47.8934282
123.153,-5.54594,47.8925428
123.14,-5.54968,47.8911216
123.126,-5.55482,47.8891684
123.113,-5.56134,47.8866908
123.099,-5.56922,47.8836964
123.086,-5.57847,47.8801814
123.072,-5.58904,47.8761648
123.059,-5.60091,47.8716542
123.045,-5.61401,47.8666762
123.031,-5.62827,47.8612574
123.018,-5.64358,47.8554396
123.004,-5.6598,47.849276
122.991,-5.67677,47.8428274
122.977,-5.69427,47.8361774
122.964,-5.71208,47.8294096
122.95,-5.72992,47.8226304
122.937,-5.74748,47.8159576
122.923,-5.76444,47.8095128
122.909,-5.78042,47.8034404
122.896,-5.79503,47.7978886
122.882,-5.80787,47.7930094
122.869,-5.81852,47.7889624
122.855,-5.82654,47.7859148
122.842,-5.8315,47.78403
122.828,-5.83296,47.7834752
122.814,-5.83051,47.7844062
122.801,-5.82372,47.7869864
122.787,-5.81225,47.791345
122.774,-5.79571,47.7976302
122.76,-5.77379,47.8059598
122.747,-5.74621,47.8164402
122.733,-5.71273,47.8291626
122.72,-5.67317,47.8441954
122.706,-5.62736,47.8616032
122.692,-5.57524,47.8814088
122.679,-5.51677,47.9036274
122.665,-5.45194,47.9282628
122.652,-5.38086,47.9552732
122.638,-5.3036,47.984632
122.625,-5.22036,48.0162632
122.611,-5.13133,48.0500946
122.598,-5.03678,48.0860236
122.584,-4.93699,48.1239438
122.57,-4.83229,48.1637298
122.557,-4.72301,48.2052562
122.543,-4.60954,48.2483748
122.53,-4.49226,48.2929412
122.516,-4.37156,48.3388072
122.503,-4.24786,48.3858132
122.489,-4.12153,48.4338186
122.476,-3.993,48.48266
122.462,-3.86264,48.5321968
122.448,-3.73083,48.5822846
122.435,-3.59792,48.6327904
122.421,-3.46424,48.6835888
122.408,-3.33012,48.7345544
122.394,-3.19581,48.7855922
122.381,-3.06158,48.8365996
122.367,-2.92766,48.8874892
122.354,-2.79423,48.9381926
122.34,-2.66146,48.9886452
122.326,-2.52948,49.0387976
122.313,-2.3984,49.088608
122.299,-2.26828,49.1380536
122.286,-2.13914,49.1871268
122.272,-2.01103,49.2358086
122.259,-1.88392,49.2841104
122.245,-1.75777,49.3320474
122.231,-1.63254,49.3796348
122.218,-1.50811,49.4269182
122.204,-1.38441,49.4739242
122.191,-1.2613,49.520706
122.177,-1.13866,49.5673092
122.164,-1.01633,49.6137946
122.15,-0.89415,49.660223
122.137,-0.771944,49.70666128
122.123,-0.649525,49.7531805
122.109,-0.5267,49.799854
122.096,-0.403288,49.84675056
122.082,-0.279081,49.89394922
122.069,-0.153887,49.94152294
122.055,-0.0274875,49.98955475
122.042,0.100281,50.03810678
122.028,0.229631,50.08725978
122.015,0.360744,50.13708272
122.001,0.493769,50.18763222
121.987,0.628875,50.2389725
121.974,0.7662,50.291156
121.96,0.90585,50.344223
121.947,1.04794,50.3982172
121.933,1.19251,50.4531538
121.92,1.33964,50.5090632
121.906,1.4893,50.565934
121.893,1.64149,50.6237662
121.879,1.79616,50.6825408
121.865,1.95319,50.7422122
121.852,2.11246,50.8027348
121.838,2.27379,50.8640402
121.825,2.43698,50.9260524
121.811,2.60175,50.988665
121.798,2.76783,51.0517754
121.784,2.93487,51.1152506
121.77,3.10251,51.1789538
121.757,3.27034,51.2427292
121.743,3.43792,51.3064096
121.73,3.60477,51.3698126
121.716,3.77043,51.4327634
121.703,3.93436,51.4950568
121.689,4.09602,51.5564876
121.676,4.25489,51.6168582
121.662,4.41039,51.6759482
121.648,4.56199,51.7335562
121.635,4.70913,51.7894694
121.621,4.85124,51.8434712
121.608,4.9878,51.895364
121.594,5.11829,51.9449502
121.581,5.24219,51.9920322
121.567,5.35904,52.0364352
121.554,5.46836,52.0779768
121.54,5.56975,52.116505
121.526,5.66279,52.1518602
121.513,5.74711,52.1839018
121.499,5.82238,52.2125044
121.486,5.8883,52.237554
121.472,5.94458,52.2589404
121.459,5.99098,52.2765724
121.445,6.02728,52.2903664
121.432,6.05329,52.3002502
121.418,6.06883,52.3061554
121.404,6.07377,52.3080326
121.391,6.06798,52.3058324
121.377,6.05132,52.2995016
121.364,6.02373,52.2890174
121.35,5.98512,52.2743456
121.337,5.9354,52.255452
121.323,5.87452,52.2323176
121.309,5.80242,52.2049196
121.296,5.71906,52.1732428
121.282,5.6244,52.137272
121.269,5.51841,52.0969958
121.255,5.40108,52.0524104
121.242,5.2724,52.003512
121.228,5.1324,51.950312
121.215,4.9811,51.892818
121.201,4.81856,51.8310528
121.187,4.64486,51.7650468
121.174,4.46013,51.6948494
121.16,4.26451,51.6205138
121.147,4.05818,51.5421084
121.133,3.84139,51.4597282
121.12,3.61441,51.3734758
121.106,3.37757,51.2834766
121.093,3.13126,51.1898788
121.079,2.87592,51.0928496
121.065,2.61204,50.9925752
121.052,2.34018,50.8892684
121.038,2.06094,50.7831572
121.025,1.77498,50.6744924
121.011,1.48302,50.5635476
120.998,1.18582,50.4506116
120.984,0.884181,50.33598878
120.971,0.578937,50.21999606
120.957,0.27095,50.102961
120.943,-0.0388875,49.98522275
120.93,-0.349675,49.8671235
120.916,-0.660519,49.74900278
120.903,-0.970519,49.63120278
120.889,-1.27879,49.5140598
120.876,-1.58447,49.3979014
120.862,-1.88676,49.2830312
120.848,-2.18487,49.1697494
120.835,-2.47808,49.0583296
120.821,-2.76572,48.9490264
120.808,-3.04721,48.8420602
120.794,-3.32201,48.7376362
120.781,-3.58967,48.6359254
120.767,-3.84985,48.537057
120.754,-4.10225,48.441145
120.74,-4.34667,48.3482654
120.726,-4.583,48.25846
120.713,-4.81117,48.1717554
120.699,-5.03123,48.0881326
120.686,-5.24328,48.0075536
120.672,-5.44746,47.9299652
120.659,-5.64399,47.8552838
