crystal_id,Zeolite,SMILES,Templating,SCScore,Volume (Angstrom3),In literature?
139163782,CHA,C[C@H]1C[C@H]2C[N+](C)(C)C[C@]1(C)CC2(C)C,19.997202970728914,2.8325664643697666,239.136,0.0
138932836,CHA,C[N+]1(C2CCCCC2)CCCC1,19.957149246977114,1.3668128261718795,189.82400000000004,0.0
139170470,CHA,C[C@@H]1CCC[N@+]12CCC[C@H]1CCCC[C@@H]12,19.91633408342549,2.9299906701313887,228.72800000000007,0.0
138934107,CHA,CCCCC[N+](C)(C)CCCN(C)C,19.88468397645782,1.688650101487944,241.34400000000005,0.0
139004072,CHA,C[C@H]1CCC[N@+]12CCC[C@H]1CCCC[C@H]12,19.875426174540852,2.99572749880725,228.70400000000006,0.0
138756609,CHA,C[C@H]1CCC[N@@+]12CCC[C@H]1CCCC[C@@H]12,19.835283081796398,2.181967094476479,229.0480000000001,0.0
139626150,CHA,CC[N+](C)(C)CCCC[N+](C)(C)CC,19.765185600715238,1.1251099089516499,244.89600000000007,0.0
137363558,CHA,C[C@@H]1C[C@@H](C)C[N+]2(CCC[C@H]2C)C1,19.689970036196765,2.3644689881932504,206.77600000000004,1.0
139227924,CHA,CC(C)N1C[C@H]2C[C@H](C1)C[N+](C)(C)C2,19.670629681971086,2.9499824257208997,219.42400000000006,0.0
139138780,CHA,C1CC[N+]2(CC1)CC[C@H]1CCCC[C@H]1C2,19.65571737406999,2.1047342822440207,228.32000000000005,0.0
139093794,CHA,C[N+](C)(C)[C@H]1C[C@@H]2C[C@H]1[C@H]1CCC[C@H]21,19.630307434077285,2.8476966145009586,213.46400000000008,0.0
138883114,CHA,C[N+]1(C)CCCCC[C@@H]2CCCC[C@@H]21,19.61359585335469,2.1309513915303797,222.42400000000006,0.0
137337292,CHA,CC[N+]1(CC)CCC[C@H]2C[C@@H]1C2(C)C,19.58089047005021,2.924930118230572,224.34400000000005,1.0
139091306,CHA,C[N+]1(C)CCCC[C@@H]2CCCC[C@@H]21,19.546773425327142,1.8017740869598415,205.80000000000004,0.0
